videoId,views/subscribers
mYIMXl7OIBw,256.3903846153846
SC_2Rd0rDG8,256.3903846153846
M6PQdne_YvU,205.83063063063062
_bKzQHy_OBA,83.89110707803992
Q5LSM6wY2VA,74.81125226860254
PxSIgVL05FQ,169.45652173913044
9q1WYR5MYpE,0.6555468805451061
A_FR9CbIv8g,1.8114841365604373
qywFe60_oko,1.0843211015685996
a6uCQ2MwnXM,1.2551636028107034
4jcFfyrzvws,2.7225495067073604
xYXODXzgKP8,4.7915394988998505
OmaGNtlFxjI,4.1775853502732625
aRDBRji7OvQ,2.907516502235787
qTcbmj9BzZ8,13.88798569338319
7Gasxo-TMkM,6.027962932856446
d7odXAOfxTk,143.809456398641
e3HoTYBr_Xk,11.109569648924122
QH2qtiasMDE,11.109569648924122
0pUm1Ke6FqE,196.58778625954199
bnJUTEJylgU,17.404761904761905
v0zSlVEAPbE,2.7015336367460896
t7BbVQR3jqQ,80.11168690958165
Da4FR1dzpt0,1.7724913269165559
atWVho72opo,89.09677419354838
zZ_9GBxsr4Q,0.6088845968131338
-Y1z3W-8Jg8,18.962549744172826
XiUbeMuz_-A,4.74036916565427
2Zhoef3GdMU,0.6309425537503284
nWpEy_1oDF0,159.6518412242946
HRUAgPVj_xc,302.2713319934223
7FIqt_wB_4M,262.4096185737977
wfoUi2nsKWs,145.2846153846154
8s4kTm788pY,42.5849358974359
74jE8tX6PZk,216.48872180451127
JQDckU2xDkU,0.13574037070212913
uZABN17FZ6w,2.4136569962502468
BB7g8wSd6kk,161.11162790697674
TqAsQg-ts70,0.5780235211514833
t3HzM0xU5P4,70.15808170515098
k1EerYqtp1c,193.02525561890403
M7syCjAGK_w,0.9284874752075222
MuqshhMXR_E,1.0802908984059354
cFsieoC9ll8,0.25820906486446776
ZXgc4xeq20o,0.9507456108131933
Yr45cJlUCZU,0.3235142878131198
VEd-fWQbiIE,0.9674860548473987
FzLqnvFb1bA,3.133300812318395
0hq72EDHeKU,4.818181818181818
fXRLVoMYI-s,488.4390243902439
smpfb6jjcK8,0.2743362831858407
VxWBvIdVs0s,1.5609756097560976
cIP7_2GD3Vw,14.91421362489487
e9VOMZVWOYI,84.41029113067027
ZAWDGVFnZaY,3.7238912732474962
WBtiGBxd1mo,3.7238912732474962
ao00Mt0UK-I,627.1592233009709
UyWEnGNV2iI,627.1592233009709
mLCdedZ-mB8,0.9111351139041634
IYTxT84uIY8,4.833333333333333
y4V_HhVPa5E,0.62
TfUuzvsNfGI,140.90322580645162
8qlJ4-is4d4,243.0
ZtlAxPtQW8w,0.02001510574018127
2B37T5N8y7I,112.34782608695652
gAG6cdUyJMw,229.59865092748734
gG7pLrEz9yw,158.65243902439025
i_EYVKsurto,54.05882352941177
95dehdEa20M,54.05882352941177
biK4Zn0paW4,82.3412017167382
IuPW9FCz_hw,1.981651376146789
6V6nRr9YTA4,0.09272951786214911
rFsrdOHBcBU,0.13193786073665717
ajGCmKP7oV8,0.09724079927579808
YV-n3VoW5Sg,1.0491297378620208
vpjRHmZzrz4,1.056433819202051
CCwTfu99hJQ,0.1102674453691953
O2gxB-Sutwc,1.3501486283179212
Pe1Xjk_bU_o,0.8609463846616432
KLvBbtjZ0kM,1.2980869855523431
dTWc3gsqgh8,1.3377896861149692
DZvl9T6nw9o,0.4866919338373927
an9fP8Xy2QE,0.3119161603602177
FWIZNVgKplA,2.497156908274178
e893McDMBUw,1.713133435914337
ER9dRNE7cy4,0.7844771685930922
RLV_yaYyQLk,0.9487644267911906
Zsda3ZMpo2g,0.5544381977987173
sjro931UJ_s,0.4169018967498657
AdZCGKTUsmc,1.99979027249595
KAybdSF7Tes,0.8409537893265822
PQgcz3dERBE,0.457060433622315
JiSUa6IJvVM,0.3702375270987196
xmMZUihhJuA,0.5127452260241872
6fbYGoF5kuk,0.49538492487261193
u1380qlsOxY,0.8939206844820907
OaUF-OQZj2c,0.6064185176545617
Mxb3_clOKmY,0.5326607786026584
BklL7rvW3Jc,0.9764249164835118
ZDqcRtzveME,0.405880502404376
XX1k2GoepP4,3.337714783434951
GGFrfU9pagk,0.7571098693911268
5-hvc4FxFD4,0.6316500204377312
ejLB6s5HvyI,1.4345254273197896
SXm83naB7A4,0.41281649057403275
LYqBjx7Qkec,0.5214424972125503
Fm8Ah1s_XtQ,0.5322584442071338
qMnfMdYRpoU,0.7815944854506894
K9dj8JYUZtk,0.43768204026340063
Ajl5vAzMjH4,0.40703400367665155
YWTmZwImH9o,0.7815987656038333
zg5yfG6QGNE,0.3199607081941392
bC59f3kX6-0,0.3403791787670163
VFL2OFDxrVc,0.6908316979581529
UyuTxXK5Bn8,0.47466470350309137
cthwYXeKwyg,0.6880517384912033
lh5Jttawd1E,0.47479524817397967
QlOZR9yRTnA,0.37819433179319156
DTDaJKniGes,0.5354856796776188
8AsEtxuUlDo,0.4176530636266166
WJwwjN6BYrU,0.40901143442912385
bAb_oqmqyVA,0.2159080451898569
E_3v5vVqLjM,0.5084736331865954
JitL6exvNd0,0.39624801775407525
fvzzV4YUMko,0.8385868646380168
p824hbSmvCI,0.2984422382632851
vpG7gqSWjH8,0.15549154348742597
C-eWsbt2kxs,0.30958775704994723
11ypZudY-9A,0.32425584187402223
N-uBWfutf44,0.5208496960021229
ubmo4e4PNrk,0.47501567606088946
q3CzyDGI-Ak,0.43101784181838027
7-wHjNAjMbY,0.3001564395974088
m7UKRFnexJE,0.5219625358195317
Q98fFXRlgwU,0.3074091590997126
j75X5O9pv_A,0.8714498804767234
ZYriJKQqSDk,0.5946716373511844
l4P6TKgijFo,0.5055374481298941
mXTPVcx10w0,2.995867512139584
pWGNOsFuFkU,0.6691826833564105
dcfh-1f465Y,0.18555747924660745
gX-Netrek5g,0.2027166132004203
Hnjayaozb9M,0.26339848439777175
pnKUyrkMsf8,0.16946838357876445
1wZJpVRe2rY,0.1605870658052145
Q3DyO8nlS3w,0.31960331540662523
tH3QxFG9DaA,0.3185717984989503
8Wfll2uooJA,0.6726945490109636
Y-eCVRvYnxw,0.12416938278051588
SxK6pn-igTU,0.22760142357893565
8lP_PZai5h0,0.651372966124728
VzFVPsP4Hr4,0.34703909705889274
-6UeKeyho18,1.5795626967532899
6C15YvjFTR0,0.38190950472207896
sAT-bwaWU5I,0.2523899305117137
fvCTNm9Lw20,0.35099823871698127
eyuGcQVK5OY,1.1550699484027538
pwfP0--pfBY,0.18488121504987448
cn1PZ2PwD4I,1.3035805621125123
ZrC4hdKjuVY,0.936249258998487
A3LVGtlJdj4,0.4373931299261888
OgV1GGyRdb4,0.6584116779698378
m4Dwowg1ngQ,0.2625338934627081
Kyu3NdRwxrk,0.4468458481444466
ci-wNbFZrow,0.5149388045104254
_44_RujM8JY,0.34443890402398597
TiUW2VS3nVc,0.39902155699130915
9Bvj7W8vrRo,0.18070378558144812
o2f5Y4JfaNU,0.2315776858495997
Ysa5y6KcLd0,0.17904950639133868
tWe2R9KkXcY,0.16897188581407444
EwxswOsLbAA,0.18372771377759897
lZ6n8jd2agQ,0.4278098670370426
7Kg6PEfqd_Q,0.8123773468614707
Hj2VOLVa-Pg,0.16373511844253788
tpt-amzZAnc,0.3554453178334721
PPVjqJvAo2g,0.4295604496728893
c4atm5-inho,0.30383523122457323
ZjevzfhvwEo,0.2224566794999925
GQtNf4IKhXI,0.19377323320628412
xadoqncFr4w,1.4867069143733962
2p58i5nAJmM,0.4064604631553717
BxrDLfqh55U,0.23728955022010687
-rOArlZ9Lvs,0.2952385436350913
xlN3PBVbvUI,0.35711243748301313
LNCj0eeG0Aw,0.4115752461623077
OsSpPXtL9YY,0.36137547001431714
aHTSkZ_5gUM,0.43889974383283437
15puQuoAeqc,0.42814371898226516
UF-8bV8lfJM,0.18299580758999556
CVpNNVeBBrA,0.15628765197218755
Gl32xLJ0lXE,0.587724948798668
ANf3eVzGuJc,0.3010467114513357
4rBEdrA1r_M,0.2723782456936309
AUScmPg0wr4,0.5191847164291539
PN38w0abbfw,0.6337280347890848
JoCgvMFAtXE,0.14612014817890184
F5gARd73FPQ,0.6267428248582735
K7lVEErc5og,0.1993994945139137
3OijDt7vUVk,0.4417246449077948
hN3wxNhrF_k,0.2678006219062518
AkPyKULwOEI,0.28504535892294225
IDn5Dr4jFGw,0.36784278141471904
rI_xK39SaQE,0.3986577439740794
Bn5kl1mAqFo,0.144480849524796
8rlcLQ5kXfg,0.14489816445632425
4QGngqooqX4,0.49627305664996696
_iVbhergGGA,0.6484667421400337
wJL8P0NVIUA,0.19760397027005627
Zb14y6V93f4,0.26909750830884727
lzy0KCpEDgE,0.28847590166776166
okt7nqOYF5w,0.4437512974214217
U3CM9PcVZUM,0.13768182625574343
fUavAorDcZg,0.7837003207974781
xwsJr3f5pks,0.23511951257615998
I_kwsRdDhDY,0.28778037678188123
Qys7KPGxRdk,0.15468687469637663
mCsYrpQ2w3M,0.07384548219135281
xX3NOBiSie8,0.4689913605108791
zF9qdiUG0Tc,0.17701215349485205
UrqEhhp2jMw,0.39155268975523944
HBpwya-G-6E,0.03161107104412196
6IQ_VifOe74,0.3108953438354024
xCARO_p1698,0.11035732858521678
cnKXg_cBczI,0.11737035951146332
pXDe-lonyLI,0.2172755541193264
k6hnefjjI5A,0.14761392162611578
F6wtGH2RuKA,0.2612840887446953
pI338_dytzE,0.18878257464052065
pXoJ-jF8d50,0.2430634768112003
Y0gzpgopALE,0.2851887440532622
e_NSmUvq2O0,0.06479723844519157
IDc3Sfv8wMQ,0.2197366421770571
uTkmUU7SsPw,0.08028497259631949
0in6rfjJRA0,0.2727441987874326
75lPmNnMQ-Q,0.08618302362858543
mzRXu5Gc9y0,0.09480325206035872
ZVLs6BiYNSM,0.41502076944313065
q7aaYDyC2YA,0.4115859465451674
c3YOBzubIXk,8.920313344138304
vndIP3WqrgM,0.10043219881145327
03IYgWgZn4o,0.5607239330091842
aNiRI7cIay8,0.486449787190342
IVIgaefg-po,0.12496624332949173
S7JS_IfQX3I,0.0524302900981701
D2hBo2xl7Qg,0.3141462319948576
QgMMZD0B0bM,0.022020759876916523
ESzEVc1wj-Q,0.007660386975060001
ZWHMny7sbSs,0.016330621388987148
SuIYw5jybmg,0.15957164906026483
t-tWO5jBP5A,0.5305823578337582
uvhGmwMqvnc,0.15410856301693004
vA8K76md1RY,0.4415862958848934
CvcSUsNjnhc,0.22563594496462677
PsTyJhTOwEM,0.1060429237839469
HTsZi18Sy4g,0.2370196275237435
7yEpU0n9ZBQ,0.14004254955552262
JaoF981kfWk,0.1905666315872585
5YPiYhjloKQ,0.2096609339054197
4FWy_pZia3g,0.0579762029659225
xN2fJW2ku3M,0.9133379985701445
MjtAuD-nfaQ,0.018911514446190603
bRvEjIoYHME,1.9044841434225028
S07SqzxJpJg,0.013937236802649248
VT5SWbMeGZY,2.360321199854
EGfmkl2hCvY,1.330158940836845
KAeyud9OOA8,0.06354315293493049
lKAnZtF610w,105.81393651951842
1Zo4xpI4UmE,105.81393651951842
bGi_FhuJDq0,0.0755280586519855
j0-I0Jq1i4U,0.04129077975525333
6xduGOoPquQ,0.12475538960508026
12o1BUC8DmA,0.1955138862391322
5LiOBNzpIrQ,0.04618571311765828
07-oTM2Btv0,0.2950805374615028
FFpeZ4Wu56Q,0.14263988444032596
Cg982baWIhU,0.0021640184241367095
4TRMH2kRJJ4,0.05826496961107629
SqS4RyDeMJ8,3.5837453326428825
-xOaI_PprGM,16.05848595848596
xOHBJtde2-c,15.8991452991453
S90VpRfmN0o,13.492673992673993
tI_Zf4lzNPE,12.336630036630037
yfQR9_SbJx4,0.8282032304410292
83AVO_aaDm4,0.10598073706672818
TvYtisAq6k0,3.857466198105903
rpW9Q2540w4,1.28656428588227
oRxSaYziMzY,219.08333333333334
U0ytk-MutP4,219.08333333333334
rhbKLuevJqQ,0.6444767441860465
xq-0jelnNVM,0.4666372508305648
4dTQrRrwyWk,6.538362346872985
i3hLusPU6lU,11.989507667473768
i3hLusPU6lU,12.018563357546409
mHCfwoJSP50,1.7955962587685113
9yNi_YjeyDM,0.28628102223452345
lzOP3MTjDOo,0.6673716150981565
3112_E08Eb4,9.59560479977932
ZofHBgo6Sc4,45.04347826086956
Yjbbhxkxfng,1.612011316872428
d_GyTaQJtAw,1.612011316872428
NXEk2RWTTuk,9.544207761890867
t8qQKkAIKQg,0.30502725036574974
kJQP7kiw5Fk,278.71377879327446
ZpsLsmGo6II,1.6650965539634421
1X_yQ8m0Q2o,7.012583323003065
72UO0v5ESUo,42.82645176070028
yEM-3yMI6yc,4.359604877811711
weKJWqw8-3g,12.352621205739498
oX0jcZQ16ew,7.540974421317165
MvDaL_D4fZQ,0.7927130758654887
8hRGBcr_gJc,14.572032929842454
WTg1EvLMlv8,2.080276923965471
EsfSuL-VFBw,21.444548735152587
gASAtd67D84,5.595515419333754
TfAaW9ZOTIU,0.4985318986938785
IX3z6tj9dxg,0.58315105692729
Ckw2lfuVTdM,4.466040681769519
dgFgGrljh1I,3.1514918550531914
kY9L8rd-2eM,0.23238568971443382
tw6yn04GXNA,1.9351815004620447
jJ-_pFer_Ic,0.12698332342566715
QwyLUR7XYbY,1.205360211751713
SYuOec8wmgw,0.4946331322687523
MiA-98ArQ40,0.42133301309502347
rTYULHMIAnA,0.2550583683623332
Wh_DXsjslCE,0.1538653808769834
4JqcUZM13O8,0.34392000921272087
FVgF5FuA-Bw,0.059962803991615576
72UO0v5ESUo,42.833393348669084
kJQP7kiw5Fk,278.7967179329697
XQJi_jPG8gE,10.566512583461735
vy2OM3e5tUE,9.363612093843615
nlQxDHfXhd0,4.063722728864394
tl_6qt72UTg,118.12215200399135
rBPrIwwMYAw,6.122587613577083
w-6kttFzsqc,14.888984769383441
WBkeBvG4IpY,0.23710568016290334
RVl1ZWxoe2w,670.7658170772224
Q4a9uwV4nmo,43.090796099177766
gR965hqGBd0,286.9447336686373
h8Wh18cYKvY,1.9719238594258246
T--VFcUUPrg,3.1429132879604156
_cDoRRsfay0,159.77598284571548
8zbpU1oGvto,26.832740763641986
e4WSs4WMGx0,2.003433317261836
Axn6swDxUDc,5.976203561729878
oFEw5jLlTA8,22.14434857635893
UC7q7lR5kIs,12.20750262620437
sneh9h2BrXU,1.6103663376847255
9dRK8T-ny94,14.805304378274833
cJXnrMSr7zg,2.2648839515969055
mnvagBdO128,6.184674844563939
7YYyPAOcVVA,27.268374062859216
wCI7PkMWO6A,7.212188001207136
nZD3xQaXdYE,634.8058287795993
h6vj8Ryu0LI,8.563964503048782
g8OgI3lYd9s,4.1721871909200585
Jnm4UMEQFyc,3.810086396195597
AijV0lS7zyY,3.810086396195597
O1qVr_1thLo,31.538382345731755
5mA82CWRopw,1.7088144319554968
WsptdUFthWI,5.668728127704705
EGcQFqRkliQ,0.6531786229420401
tIA_vrBDC1g,9.145859169881275
uiZbuWPo-dA,7.201702220876367
Qae-PeRBX3Q,6.99011010959416
R9yNWbetJVU,304.38719713396813
hKqf9ThWN7o,27.89504378021832
BBNR5VLYZUc,3.929916551520235
I_ZUZl3RYfU,128.41301076460053
rhi3RaXGb_8,18.77947340238926
2VNOvUkYCRU,19.744054074503772
8UHN_UwDo6s,7.282582948000324
45xwXO2EJk8,0.10685978617169792
7qpwcghkHNk,0.07782416077229566
eWCXdTLxf4Q,106.0139949718664
t9OKlHH6BwM,1.852979078607369
Nf6UCfL_xCc,30.41099996601679
W_8-WA_vBuQ,0.06885602742624494
eS0cIPBS0N4,0.2438131220586832
TSN0RGXi3S8,0.05928477685751546
wMTFMMRbCI0,0.007184315374158315
mTIWKPjvyx8,0.05092912074766665
l9GZwkP815g,0.013714505402411552
iKkMT0kTVt8,0.012982936040923631
Z1EYe_8VQZ0,0.010590469130953682
nyrR_l_nnTM,0.01697130284344001
14aE9o1qDS4,0.27657747236562424
ZFk3r2AVDQc,0.35075362707664054
ukfKfQ6VmGc,0.14129107471549696
24crhraIJ7Q,0.15690019264198876
4bmUFRxNEIg,11.969930646983094
7nfyPw82t8U,0.3327118814395324
VD1vuQJFvvY,8.096882775743785
d_elXY2Lcfk,3.6517176894416474
VJVJKwVmXok,0.0307215383502515
-t9LjQdrMiM,29.8072840896153
6L-3pkA_js0,1.6334655455548874
97OEUfGvmws,0.16043594138392095
rNGqO5xQipM,4.110167628346061
I3Ufj-zGJFM,7.520233405421898
W13MxGLmhqI,132.38717210134794
yhN_wvraz-Y,235.30995861066054
u7p8o6lZGxw,103.77489004398241
-P8KeFV8HhA,168.9334075419376
-bwcoWcoji0,13.004221385406462
IRZsqno_q8s,5.734335101666227
RwmtZJ0BQ7I,864.1061643835617
zTMLfXLqfZU,0.03495213281061226
IfbB2IIZEpI,582.4668566286742
whwe0KD_rGw,227.08070283784727
38AQ1WWeNro,3.6389708445807973
PUL8_NVCyJ8,18.556164274401603
5uqadN15Wjo,34.39027283511269
7M6KF0KSk5o,16.480070362452906
jtatzJRPNZE,74.37523605931919
vp3jS-KegTI,0.05400246877030651
zwh9tISlWKQ,0.07298804001214314
vZ3F9HiPUII,574.4270290394638
ARoHfTBQer4,41.17281292059219
DskgUN-4vK4,8.242424242424242
rG6LSceQCLw,0.3845617947725544
Z_83dLLERD4,11.69877990005834
3p_IUdFX-O4,3.5002409760799535
7xt92SQhJ2Q,26.509802261528566
USHimdV3EzM,169.19163691993882
1GSRoLgLjuQ,2.998688548986416
WEMbpF-KDDY,0.5494704162650634
CuDdhvvv9d8,712.6272600834492
N972I0t4H5A,0.77447128287708
cSEFT41noiE,82.96562628336756
TVK6UNFjxSM,943.5319838852314
XUJSH8pJOuU,27.782828282828284
bI3x6Orv1UI,178.81943885760256
wjjoC391o-4,30.47756317165263
zlabsbE4aiQ,368.51307933217674
V7MvgS9kWME,110.98250574972666
_amXH_bMhwU,92.83497219739095
c6Bnx3ktFjg,44.18987341772152
XQqZ9lXbaK0,48.521340785229675
bUiRXoeUO9U,48.521340785229675
ZkE4lGNPjkc,12.627403618452211
0hIFLbujFMo,35.87959124386951
vRpLJS3929I,19.94870653410496
c3Ql7uW-XWM,184.21216938863998
8Kfjioi0aFA,57.33807808735183
4yNn9K40uf8,16.698353327555534
zBTEDnlaFpE,552.3548387096774
nSJ74VjTZns,7.929028426673843
RB9gXLgxDXw,7.929028426673843
OY97SqzF6ak,0.03469664663694515
9XtO9bptUtI,0.6208567551851134
x724C_mntSE,23.810186716377522
lvfigaZfHRY,15.61769319396438
wjSmV2ObcdI,249.1720698254364
Q-DmCZcYK6I,0.14799830666112979
s8XIgR5OGJc,16.93927881514955
S-l6a34mwWw,2.172071971796027
jmQhHOZ9iIY,0.2815425203382207
DEJAd7Zp87U,0.08439658070412448
HMZecrhIT0A,15.061913803298076
QGB_QMx-1u8,17.36237699680511
wlgBXcYx1gI,7.958151815181518
wJVSt40tZCg,0.30355359308795254
gT-JzR0qn3o,13.023765673950342
5JE-JrPFdik,0.19047677780687772
atruo8PNAqk,2.614848704489713
zBblp4oxMb4,1.0755978945169582
aWCZcevSxEU,0.3329779232891638
zHZxdO1utqc,0.29719190200444967
pbk_MoHS11Y,1.1849868643721508
QoPI12ukIV0,514.266029318037
lnRnF42Y3pY,135.20852506660208
n30InDrprfo,68.72742062156401
8u-elAES20k,15.610515655329564
7wJj2hSaz6Q,0.6588957055214724
iqjzwBnWZu4,1146.0124444444446
R6XsCXaZyiU,270.1096184240235
TSqoYlD9Zpw,186.11692587922096
xKthNleMn4Q,0.3675586997739422
uYFmxgzPP3Q,2.181278804106778
C-75UPP2uUQ,0.7268677389108072
Q0-9eBJfhls,0.6600368757846964
lxFbaosVIhM,0.15055982171473278
ILB3QeRNnjI,0.04326081664785885
X-qeFRNQXbo,84.9045400678354
Mv9LJE0Q-LU,30.99096890196559
53xlke6q2jk,90.358873768951
MPhNFTdhG3E,15.301703254258136
72Dv4s5DyGg,11.094635267087881
FJlnBXsYhDo,347.6300782425519
Enwp_g0NzSM,0.3410530739434046
gJX8_Htt6Vk,11.237321555812182
NMusNLY5yT0,31.94842147204275
_bmvtK4YHbk,24.749187683738203
vfjj0Iot7OE,8.243129316803818
ASAzwmORUJk,3.792027917152443
-SgyhUdJ_TY,0.800015096163261
3JybjvXjdBs,0.3052621813301589
1h6oihZHGCE,326.0998542274053
qkxSAPxQ_Rc,3.644655701639838
pNFRuHyntW0,5.49830547012066
qkxSAPxQ_Rc,3.6506349494099104
vgmbHMcowx4,25.01074459856103
GoKzHLQLBiQ,15.654970678775891
k_4ag6z5G8o,136.0170307752723
JJkkhAxd_00,0.2781733510217032
DYK7YOWioas,0.14303102394223988
DvaqVWV87PM,15.32263337154672
lsXvF0C1_Kw,6.593509626662781
yV9N2_tB7EY,16.559954738643263
H2C38DEu12A,1.8187721720911407
CDQzXcSG64g,1.4265270070127227
KvSAsT4Y2HY,3.3665173712103638
SrycAULrPs8,410.984126984127
dmW1KBjiOyg,1582.0343244653104
pmQMR57Fzyo,0.24702052602187444
4gIe8acCLck,195.30929791271348
K8vV_K3Kuv4,114.15860735009672
uQtgP7ve3p4,72.83265436801024
1SBzlEQyFgE,4056.997986974541
HyFv04iLgRU,67.78757215771057
ciKJSaGkXDg,67.78757215771057
Knb_P5PcLHc,4.057517643691634
b9VNGae7N0A,17.3942890636101
sskFFLTZoQ0,3.855478306384625
2vRjGYDaWOM,728.8841000256039
QuoO2de2Q0Q,286.84982332155477
0jXqujgf0GI,35.678941168475184
9_QOYXTvQsA,8.423657425495321
IHsENSvcrJ4,4.168879821809057
rdv6P8_w5e0,15.16309417725861
w8mvBZX4fvo,7.141655040675869
HfHZqoovPHU,10.925618102237324
J5nAujZEKmU,0.6725324422851018
VxV62IlQhQY,43.48525469168901
A57Awp0Lz48,1.7159941999158053
2bVAoVlFYf0,18.451278357266478
E4GYGxykT2I,0.5651283970251181
6mqG5l-9wIE,14.546354834183077
TqiHJEzJygo,0.36793405010044367
qfvaCTtijsM,62.73841091338935
baxOTnMn0IU,38.522005116725296
sk5DrHdTGto,42.47021200994907
XJTVA2ev6_o,1.130775991475527
7HjV5f_AVcs,11.386853673853883
a6BOiQLXVNc,0.3818686542191124
XwVhbUIHgbw,3.9990999369955897
