videoId,likes/dislikes
ic3__PoSq-4,-2
UsCQXe1OHZk,-2
-nJvt_7l-sk,-2
M0EkpHlzgig,-2
pP91kLR5cnE,-2
tKTZoB2Vjuk,44.47826086956522
v6nD8f-J_XU,-2
xqDonHEYPgA,-2
-ARI4Cz-awo,-2
q5uM4VKywbA,-2
YYXdXT2l-Gg,-2
x18V8SyNiXo,-2
D48iCw3WWpI,73.0909090909091
Ow3CcOGNIss,66.32142857142857
mrhccLHtyN4,-2
KHPoVpL7zHg,-2
HBxCHonP6Ro,83.57142857142857
icE6PR19C0Y,-2
XQgXKtPSzUI,68.28571428571429
6wlzeDaIGtw,-2
LJTaPaFGmM4,-2
lsflaKpeB7Q,-2
Uh2ebFW8OYM,-2
NIWwJbo-9_8,-2
XiVVYfgDolU,50.166666666666664
pd-0G0MigUA,-2
PX_xd2YjrsU,-2
_IySULAqE_k,56.25714285714286
RpseX2ylEuw,-2
fTDSm0XQS1M,-2
1F_OgqRuSdI,37.42857142857143
F2lbS-F0eTQ,-2
rnatu3xxVQE,-2
cJtdb-vPxBo,-2
QSTo9F8E6GE,-2
SFas42HBtMg,-2
zN8rwVXwRUE,-2
xtXexPSfcZg,30.441176470588236
oM-yAjUGO-E,-2
Iqjy9UqKKuo,41.18518518518518
hnxIRVZ0EyU,62.6
aIPqt-OdmS0,-2
bij66_Jtoqs,-2
RjNnCMwaw4E,-2
XjNm9bazxn8,-2
up5Xehmtn2E,-2
pofWfJc3Zog,46.74074074074074
buoxxRamj1Y,-2
pLHejmLB16o,-2
pVjHVfzYKn0,-2
lJUZc3OhU7A,-2
sugvnHA7ElY,87.4
PGAtCGqt06U,-2
FPfzGFYuOLU,40.888888888888886
oROcVrgz91Y,-2
Q3T1yyGQd6o,63.526315789473685
EvbA3qVMGaw,-2
iD6a0G8MnjA,217.28571428571428
PzkHU5GM8_E,-2
BiRXCLKLxrc,-2
MAMu8wawNo8,-2
8JfDAm9y_7s,-2
QVdf0LgmICw,-2
YtX-Rmoea0M,-2
-lfWzPxOJQ8,52.018181818181816
nYDKH9fvlBY,-2
PD5amyL6e9s,-2
3xAO4K7FC6E,-2
sKY9kOB7B5Q,-2
CrUGPd2sDYQ,-2
ap4mfGvgDsM,-2
i7WOZwuU7XI,-2
dV9K6QMrIn4,-2
qUncPnnVkU0,64.21052631578948
kZu5woA0fHg,-2
8lR9JU-7bZA,-2
j3RH7vi7j7M,-2
ajrtAuDg3yw,-2
FsAPt_9Bf3U,119.88888888888889
efpFDaXOG6Y,-2
M1IVwFAH9Wo,-2
pw8LdDwMOnw,-2
ZVGwqnjOKjk,-2
SiOBAhUiNCc,-2
mnYRRhKotbQ,-2
RmwKA6bhLMI,-2
_H9uPRJWMNk,-2
rq8cL2XMM5M,290.625
lN5jesocJjk,-2
w26x-z-BdWQ,29.487179487179485
chk2rRjSn5o,-2
0hN6vSSHT0I,-2
niqi4_eZv6o,-2
U2ZN104hIcc,-2
sKxVzoOpvsY,-2
fDoYwL90WUg,-2
uzBRycRYsqw,-2
9uO8xevFuiE,-2
TkBLZk_hV5Y,-2
sVNJOiTBi_8,-2
uR50xQX27-g,-2
POL7n754JTc,-2
667ZeuZ0Q8M,98.4
MyLYjxT_kyg,-2
RSl87lqOXDE,499.5
2BrpKpWwT2A,-2
lSrrhP2vFS8,-2
Kf0q4Tf5M3c,-2
YP4hrRFkQzI,-2
T9k7rdY625M,-2
x57d_PaskKo,-2
gNVlxvSEFO4,-2
jIS8ugBTNhA,-2
wAwQ-noyB98,-2
jxmzY9soFXg,-2
yCA5Wzdkfag,-2
D3JvDWO-BY4,-2
v1Dt05jkV2A,-2
rGFnbrwlLVA,-2
Lu5LrKh1Zno,-2
KEnDTjBMLhU,-2
ujOTNg17LjI,12.561946902654867
LBJWWjDc7wM,75.75
e-ORhEE9VVg,12.363910632887306
VuNIsY6JdUw,22.963241355899324
yxHcvTLepeU,-2
EWFqUBX6D3s,-2
nfWlot6h_JM,8.420257430768707
QcIy9NiNbmo,11.270279148999123
d7vB_cwVQ8s,-2
7nfyPw82t8U,77.56581986143188
HDXhaY9Vxgo,35.89102564102564
7F37r50VUTQ,18.822150782195397
0IRlfkaKVkM,-2
8xg3vE8Ie_E,23.701879958606415
hGetm3cYyUA,-2
1jvHiKFm5Ow,-2
wwtN2DE54mc,-2
IdneKLhsWOQ,17.36627089659873
MgiSpphgKf0,-2
Qer-32dWL5Q,-2
-CmadmM5cOk,17.15469003209304
74RtAHh3z7M,-2
WA4iX5D9Z64,15.12256328592609
AgFeZr5ptV8,13.248829569090335
96t0zXdvOKE,-2
0YPdsdVvR1g,-2
tBS-hzHHDFg,21.916083916083917
vNoKguSdy4Y,14.62600783062645
21N7IBWYlgY,-2
lMJh3aAziZM,13.611083683041224
wwIwgAhKFfA,-2
_mlHaKT_JyY,-2
lKheOgUetkg,-2
wyK7YuwUWsU,21.298678133460744
C_JFW6Lx8ZY,19.147540983606557
cMPEd8m79Hw,31.497628062845454
3dwsGYMBpTE,-2
wMTFMMRbCI0,-2
1pNCoJnfZZY,-2
eLSpO6EZOb0,67.613
ZgBSlUEqXpw,-2
KA9kzQ1zvOs,-2
XnbCSboujF4,18.588403429971418
OO4mDjAUTO0,-2
mTIWKPjvyx8,-2
Ljdwm8wHwBU,-2
ymIV_zdRFM4,-2
-L03Jq_JxfU,-2
5eXiA_NuVA0,-2
MFi3guAYvLk,15.38888888888889
5p9nko8tfEc,25.69047619047619
w1oM3kQpXRo,39.12542412818096
Zlot0i3Zykw,26.560294232725564
mvpycDK3BDY,-2
QY19ZoeMkjc,16.791666666666668
l9GZwkP815g,-2
LZ34LlaIk88,45.476840696117804
tCpNxoK3bzg,-2
CjSbV5ZXTKU,4.669584245076586
xrs9goUNSAk,-2
yPGrJCbaKB4,57.874320652173914
JLf9q36UsBk,13.6619001303727
XPBwXKgDTdE,27.967390175511476
WvP0G_4aTqw,19.862745098039216
f_INcO9h-C4,-2
ysEPqjCGirQ,-2
kDy7w5UYdSo,-2
4vt_QrLG0D0,-2
QUwxKWT6m7U,32.43224224815
jYa1eI1hpDE,27.053462896240493
lXAhW_OxSqA,13.538461538461538
3KyzjghWsao,30.978293413173652
FNc87ZhP7oI,-2
9ZsRQNUQ8Vo,45.880770508136834
91yU3ZSQlUo,5.151960784313726
VQs2HVUCbnw,-2
_OxJUsHPX-8,-2
XUqZP1vdTqk,-2
T00pqlToT9M,-2
DUdu_E8HGFE,-2
uMqpq0lfJ-Q,-2
gaWKgiHf7zc,-2
H9RnICeB9cs,-2
9IQSGVdkhJI,-2
VtTRcWXSBwc,33.202368137782564
oYEoUtHOgeM,-2
-mEFjXHWbt4,12.654545454545454
Jb2stN7kH28,24.896912832929782
xKCek6_dB0M,33.040804106073566
EPNfsgShPlk,-2
D1Xr-JFLxik,32.936021425383124
dv02S71eXzc,-2
Pb-K2tXWK4w,27.12894887995405
3YxK3uEG75I,-2
x9EF-r4LMUI,62.67902542372882
oKar-tF__ac,38.809200209095664
WATjkRYlNbo,22.181818181818183
WN3jxyw48UQ,28.38388625592417
nN6VR92V70M,36.88827769347496
VYbNNnaAXB4,-2
y3wPDnoNEtU,-2
IWSt64gNr30,38.65873015873016
jSHlaobatjw,11.270360480640855
thO21UOBuOU,-2
NZoch14yEGE,5.09011769685927
QuijXg8wm28,33.82254964766175
YRqiOYbzDTo,133.75837320574163
WITQpFnBt-M,-2
dAuvJT5KEcY,-2
JltEXpbGM8s,29.590373420417436
Zyhrs1qC9S4,-2
yCMqcFAigRg,23.1402374067874
xAQ-fuwB_JM,32.77829977628635
1sa9qeV6T0o,59.89645822741908
d8kCTPPwfpM,119.33342091434577
hdq2RcLk_hY,4.9281678227034345
UhZRTNydaZU,-2
lCLh9WzmxBk,-2
z-_ZtbWrErA,12.606382978723405
QkBe-PT2m_4,-2
hHN0ca6lf1c,61.4967585089141
-FQs_FkDOds,19.34988880652335
B1jYllE0T-k,23.306669526056186
iMLacsBYlB8,76.62214199759326
tD1IPtYqpXg,48.740625
GOD57xxUYdo,-2
pNFRuHyntW0,36.889711324944486
YnR5KknFffU,34.1630457709344
atoSFecVjI8,46.46366366366367
BMjgoGSb4Aw,-2
iVmmqQPizcc,25.673218673218674
PDIV35RPrz4,-2
19rqmU7EFqE,-2
ptSjNWnzpjg,32.36726403823178
20B2QxBGcBM,95.56766917293233
mPIgRdwUZSo,15.266304347826088
0JcyyPoBmSg,66.48369926813041
Fd_AtH0yVqU,46.16577540106952
amh859mNeKI,43.704
RzhAS_GnJIc,55.32262505736576
TXJlB9riS1Y,24.098204174081864
bV-23OfqBg8,-2
GkD20ajVxnY,34.7493911349245
dMCAEUb0h34,5.4000567859170925
7QyecF764SY,44.10866574965612
j3yyF31jbKo,25.619540467812048
VIv7x1SmsCs,8.408889724353607
VNl4GFNShrE,53.6
GZ0474w66uw,44.623393316195376
XorCG9p_nP4,16.24551792828685
8hsVICl7d8k,52.10986042323278
a-YI_EXTi-w,22.139130434782608
_Hx9LW5p2rI,43.75355450236967
-EgzjVCQ7os,-2
Qu5SDXWJvzE,-2
E80kYswNxSE,10.28908108108108
l4_6eQm7RTQ,47.37278106508876
l7nn-8HTl-I,-2
gQ0pP2z9niw,29.3624213836478
-CA9CvO87tI,15.589887640449438
JnaZW5Hf9_0,11.47436111177269
0J2OF1S3iSI,72.56217616580311
m2FbdJWdxcQ,-2
F9O3eD9VUII,70.39285714285714
g3WlNjExg0E,11.66839378238342
gW_LaqKudLY,26.249357326478147
56EXwN0evQo,-2
ljybsB1LwVY,52.32472691161867
7cOqgarjuRc,31.77319587628866
smc0boc4VZ8,8.618964003511852
pEoKXEHU0OU,31.858695652173914
YaRlTOke2bg,-2
I7LdW2KQCSE,81.17366946778712
2GGRdwfhl-U,41.36337760910816
WjlMNqRS8Ys,-2
1aoS2HI5xsk,38.15217391304348
yH4C7rgx0XY,9.535714285714286
1o5f1LKvliM,-2
jIWVztbXfdA,-2
H9k-O7WBAD8,-2
VFTa1KTnQ7E,106.71794871794872
NC6vFrb0i-E,-2
-lw-iUwkXhI,32.11753086419753
TEpTNFHHjNg,18.501181525241677
zmhOVonuOcU,50.04761904761905
glx_kpo3wAI,60.02127659574468
mNLVMDF9mUo,22.193907875185737
5NnhzW7UHgY,40.79076277116865
O8qdfrEUtcU,67.24074074074075
TrLez_s4ugs,28.106145251396647
7f8LyanfpWE,32.13442622950819
MIzRTMgyCGY,2.3601532567049808
2obMo7y-rvA,54.71442215854823
dCC7QvHOk84,69.58712715855573
kEEQecY4uiY,17.854974704890388
T7EHtxnuVEs,60.63774403470716
fq34Zy0s1mA,48.74377745241581
DhvXST1Rc3g,13.933274802458296
fK_zwl-lnmc,6.477744553609568
wUqnrjSFXtE,32.41251405020607
BHP4N_R_udw,13.165046365539935
PT2_F-1esPk,18.80824284029462
FM7MFYoylVs,26.069878902611258
z6nfK_zhYNk,35.42346654792386
Io0fBr1XBUA,30.364113133765784
x6QMXuk2lYA,74.54377880184332
Spfaub0sVk0,43.08575928466189
fS7OffmLrf0,36.62134185303514
5bA7nrdVEqE,36.44718643080731
RhU9MZ98jxo,19.85451609247507
0zGcUoRlhmw,26.52527569893834
7mWQ38SpEf8,53.550732936326156
fRNkQH4DVg8,27.9029720940785
lEi_XBg2Fpk,45.38638091617563
u3oetLcLbS0,35.26633785450062
agFMqNB9BYM,13.246169346375048
G5Mv2iV0wkU,39.06759182546258
v6IAJOOmDMg,41.973684210526315
o16rCMSVfI8,40.08521923620933
4u6bWs-ZG0o,61.48237623762376
yk-aSrYBpaM,74.0679347826087
iiNXf0n_hrA,23.32297748123436
bNbZMX79RNc,21.608333333333334
Lsv5IeI8bA8,52.935308343409915
QH-fWNOsZsM,36.461610780319646
LK7kQbo5OKI,-2
hx6DOEqUrUg,27.093539703903094
fbmIw7y2n54,29.9933014354067
XvDLUZHZLZM,-2
WsptdUFthWI,44.406550772215176
Y3u8no_Vm4I,61.181500872600346
rNsP4nE1_FA,13.277262180974478
t-wSBNFNB2c,-2
RxljKS5rc7w,46.15782057303898
Y-I45CgjX0o,23.511577647422044
lhVc2ATNkK8,31.256181175981716
kdemFfbS5H0,8.847521981005027
oygNmMISdC0,61.808083745274786
7-qDmruG1Vg,71.65895953757226
TlKMr15Q-Rk,10.99464763603925
LD5RNoMKxkM,-2
8eKEEmu9t14,-2
i36rFagrfso,28.389684813753583
l-gSWc7TlRA,25.78614392543622
k499H2TnmHM,24.060446542022145
wOY4qSDUVj8,-2
iPAac-0IUKQ,49.18967828418231
FyASdjZE0R0,31.732703377864667
sXdsyEUIHiI,60.172179813401186
f8-mGqd2Z6k,-2
d4H4HO7cUkY,43.310249307479225
5MenFU9qCzs,36.41920903954802
97OEUfGvmws,-2
0JmkGvu3nq4,13.243171029079873
u57uIB6xCsg,33.06258890469417
lyn0T0MMVtg,26.727272727272727
VPBeUHSwza0,-2
6l9G0o7u7TE,65.74703557312253
d7C6W4kY-KQ,99.06455026455026
38AQ1WWeNro,32.17917675544794
mBZdHuZCfic,56.76198801198801
XRM0BXRg_S0,47.9344262295082
J-9hqSiaXxc,-2
Pj-Q9vx0EeQ,60.699375
1WX-XuMICws,27.987704918032787
s8XIgR5OGJc,41.72394944416256
A-lebYNcgBk,47.35186335403727
6DmLHrU-gQM,31.419061302681992
o0citpYDaVg,43.23159834177798
QI4f6JCF45c,32.64266337854501
6b6T0W3aLBg,42.09406392694064
U_ppsAcbZDo,26.877521423862888
XFbm3rZs51c,37.1
JHlhdykpqSk,33.706586826347305
UUOnFDQcwas,73.49793322734499
VuhyLw_jL_E,-2
5he3ACwF7Ng,-2
i6yqN0ngsYM,45.76
FeIo9z5vHEw,97.19277108433735
gT-JzR0qn3o,34.260678167757284
2qa67eOJ17I,-2
5ifC8dy5ev4,50.90909090909091
lnFWB1K2eEQ,8.221818181818183
pqqV1tCUjwU,18.038967877830437
8ELh8eOzq_0,36.38089923469388
XZB3hn47jFM,31.53846153846154
qMH0Xglh7GA,33.09848484848485
ZVr1i5AV0yA,47.87248322147651
IHsENSvcrJ4,20.781653454133636
fOSpFf6wTBk,60.65699782451051
qVJtEHBWUco,57.778625954198475
Gm_PThzzlQE,39.76923076923077
0dGz9PXs4TQ,105.54651162790698
0yt77CAyGd8,35.430939226519335
uwnJfGf2A4Y,23.885311871227366
o4JVJlAf6Ho,40.105603448275865
hBnhT9FJbXk,19.419129695939795
wyydWaVyJB8,72.79212507237985
4xVBK4l3or8,-2
DKJIgOSlDKk,53.899812734082396
XimYV1uTCj0,44.361224489795916
x0vMeMUAuRk,46.64625850340136
2TlF9d7_K_o,16.21158176189136
TLaoF06ZFXw,78.50537634408602
rSwdh3tITwE,49.16261574074074
6I3J7Zis-6c,90.88424821002387
0QDAPNbwhRU,25.256887052341597
b-_SICd2X6c,-2
sWjkT-n2IBc,9.581632653061224
IRZsqno_q8s,30.90907122753843
VD1vuQJFvvY,55.24578932343705
m7HhLuA2z0Q,33.776315789473685
QIKFnNm8Yjk,-2
klIF0nhsxxM,48.253389830508475
319NnS8bBkM,-2
cXjsH6mKMuM,209.88235294117646
q-7CS2AaOao,50.77438136826783
d_elXY2Lcfk,43.02775636083269
xJpKtzDxrsg,10.134453781512605
9pY9QvAOTtY,21.293333333333333
WmW9Fh4Msu4,43.88795518207283
YVHvyYQgdfU,-2
rNGqO5xQipM,38.738028169014086
7apwTk2CHi0,28.132231404958677
ocFq770FhxQ,66.36837294332724
DkHeDnR79Hw,-2
S-l6a34mwWw,34.49008666745815
OW8DQO_eOCs,88.96551724137932
5AnyFRpwCK0,40.01587301587302
xv5E6vVEXNY,33.33742331288344
AVPkGuodyVk,53.94206008583691
ZiNvUprHp_8,-2
-SgyhUdJ_TY,63.887301587301586
r30em5YFKWA,7.3391812865497075
AshzZkIZ1Cs,22.411000302206105
dFdBLHSW_zI,72.58792372881356
jfSc58Jk4zg,56.77618621307072
7Na4xYWPSpI,-2
5JE-JrPFdik,37.422222222222224
3FRvZe7sY0U,36.002857142857145
0nsawcTwebQ,38.479674796747965
g8OgI3lYd9s,62.083230325504736
saICEDxARmo,53.30107526881721
YyV3wxWsdfk,67.25301204819277
wjNxTyEZBMc,58.693548387096776
WF-qG_JAiOg,49.87755102040816
PfkgyRURUDM,29.43699731903485
HlUGRbPLn-4,42.38235294117647
ZDsLYwBIrpA,66.76520338300443
fCF41TPtKXw,63.3264992311635
cbR2E8llIjA,49.366336633663366
x-4O0y3rDW4,43.442278860569715
lLxNG52lIe4,52.362162162162164
ZuwfZGDWOio,16.382494004796165
0-KR5vpChvU,10.462655601659751
noK5EQIy0zw,40.785198555956676
jmLj33UQkik,111.1151832460733
jWhV70gVTEo,51.413066385669126
LTpvl2lCEKw,-2
Nw-a-TSs_dE,78.54189944134079
Rm4-k0q7YhA,47.91089108910891
iQ6S86ohcGA,29.961265332472564
pjrmF7--JZg,41.88139059304704
PnhsO8gu540,52.223241590214066
qBI3_mAfzog,78.38649155722327
WXMGOpQujPg,38.79680365296804
VILvCwT6B0w,28.812765957446807
asXmVtWHnH0,115.46153846153847
Pbm_TRT-ubk,37.52091254752852
XpaJGU33fPE,38.10689655172414
dJHy9qWm-WA,16.7988883274381
ly53PlBVtW8,14.7265625
atruo8PNAqk,34.244594594594595
3PZlMVcRP78,31.99873657612129
U2Ci5-SnSAM,-2
EhXvN2HNTIw,53.338235294117645
vZaarkKBwv4,41.23076923076923
iDuNcE44ICY,42.61527093596059
od5An86k96Y,176.89803921568628
xSnMV7B5yxc,52.14772727272727
zBblp4oxMb4,56.288354898336415
D37eJmntAy8,120.50631458094145
k5JECWFEDKY,-2
ZrM9JmKwpHs,64.56375358166189
gDi286SFsBE,84.0031847133758
h2PJkbIBmVQ,27.762420957542908
M3lncx8Yq3o,59.64
bFFThwT1x9o,21.523197316936837
3_EmVdOZMho,32.30762124711316
50OlbEkQ7n8,-2
PzjrNiHPObU,16.331797235023043
jmQhHOZ9iIY,47.20850480109739
hBFq_1BY6X4,21.24295010845987
tI2LwQGZTDA,70.22155688622755
DEJAd7Zp87U,55.04703832752613
KnLR6DfXI0s,15.921739130434782
KFJN1VadtJU,33.86527491200388
HjQvaVKXawk,25.307865168539326
XNoMw1Dmqzs,39.90929965556831
8NihKdGqcz8,39.81797410510282
639xsG-PeyM,52.0
ixxGC0kmxjs,61.11764705882353
U4xFWIKVT6s,12.151807228915663
ohspI3npzRg,9.516304347826088
3_APcrysRTQ,-2
dLekGZJaL_w,2.0135135135135136
Ra67G2EDoXc,31.40625
Gt8BbCZ-i5w,-2
xyN48VnRYUY,6.771500843170321
96gq2TBjMYY,-2
wLATSFouSOY,15.387931034482758
h83pe4TvRUc,-2
PwFlK2aOv04,16.26306620209059
BD5bH3IO9Ws,-2
lJEbnGO8DYA,-2
A-C38dbs8b8,-2
DjjIcKM5q6Y,-2
RW1TIqYclo0,-2
tgr4N5wkSz8,118.53846153846153
3Sq_2Jf8EV4,-2
e5oBcYoc4Dc,24.140672782874617
kr-jgvuNphQ,-2
ohZTnm_r1F4,-2
ldmRIhNr1d8,-2
pYC1-e__ccE,26.097517730496453
dqVZaN4lnwQ,34.0958904109589
ffxNYJl34Ss,-2
8YQhWxWcG_s,-2
LOlqtfl9XZY,12.594059405940595
7KkRtKKc76E,114.37226277372262
2s32Nw6WoGo,82.98701298701299
PZ6ckCe5Zus,28.8130081300813
tTP1xXp_FP4,104.3103448275862
4G8pUzGK1JM,181.35714285714286
3BNlyFceJxk,-2
-CpG3oATGIs,32.7870036101083
ZOAeg-a_Nm8,9.740573152337857
gRibgAXlsoA,-2
4FrVjJxphjc,-2
k1LqQUK00aY,12.833333333333334
vrGNinRGtoI,-2
ou0LvTrL7EA,17.712389380530972
wHvCFq4Pjbs,24.477272727272727
UJN0mkGq6n0,-2
7tJh2rr6QVY,31.162337662337663
JeUZQYpWjEU,52.39473684210526
dpfbRvx02Lg,39.91304347826087
XJaQmsa-Y5M,13.241428066454578
qZ7C6faDORA,-2
pbAJPBahNJM,-2
zS9llboCGgI,-2
QUxbphneiMk,-2
pvG-IMbWSDw,-2
o9_r9B_XCIY,-2
xzfkTRKlUcA,29.66216216216216
NV367PBZyAk,14.323731138545954
EaFwuJ95C2Y,54.904761904761905
DpDJHVkv058,-2
_C6qP2xCA_k,1.7975517890772128
96yVDT-eJDs,73.74017467248909
xgZtRa5nbd8,1.6441830806291626
SU3rGUY11Yk,-2
eRRUqoU6HUE,-2
x1OBRSvzDi8,34.17094017094017
wi58Ds3Krgw,12.102661596958175
2GP42IEGzH8,-2
fiore9Z5iUg,37.72143809480024
OgqHqT-cMcU,13.863854698288803
7Sphv4vucog,50.24574209245742
fBdtIF2--cU,-2
ig2YPoU4MCQ,-2
vR7-0IzWQHk,172.09473684210528
o-eqqlssiuo,-2
M-q1NQWZAlU,25.05135135135135
kCDxwDLnLgg,-2
Rd-SziS2thY,3.1718354430379745
6osYUnM1YoI,41.375
i5Ff4E4WBP0,-2
GjLQAIP0MEM,-2
haQ2x52ooe8,5.047353760445683
Ye8mB6VsUHw,7.350211911666295
EiK8fTn4suI,-2
CGPDhTswXrU,-2
z3GDVEuW9fE,9.101313320825517
LaT0ZS2b2ZY,-2
xn5XIy-htrg,29.85941790225151
O1Nl-aRyVPk,2.84597330203902
DrFtrrbzzKo,-1
dcj94PCBvaM,9.287887653598595
z-X0ZvTOJ7Q,-2
WTXNumRDzHQ,15.30254598024255
MSG3DgQeb3U,14.610798650168729
QhxPBrxxaqc,8.709244640006903
_0uBwTZNqWA,27.833333333333332
6ZhnA9NiTSA,22.49668508287293
E0et-nyUnf4,11.064453125
OeUVjuA1Fkk,-2
heULTdxf_yQ,-2
HhcxAgu9fPU,24.663392171910974
Dh1yhBh0asw,-2
wNTyH2WgFYc,100.35329341317366
wfE_s2psISw,-2
0MOqtnFjaW0,-2
RxKVWs_qYBk,16.23321730482347
uH_2aAIq1xM,-2
8GnbR9zUKtM,-2
de2Hsvxaf8M,76.01923076923077
c8A4QVop3-8,11.319451428571428
x-GdCwRE5UI,-2
iykvtX_ptyg,25.9625
25vE9TFFKBE,16.350208384407942
nsm4ReJaED0,13.239449541284404
v-Gb7sFOqLU,-2
RbDau9rglis,9.598786828422877
YTM0HshfWyo,58.701492537313435
TQORRa2-QiM,25.09090909090909
5esQqZIJ83g,37.648648648648646
YXfvjKv4OJ8,14.244845360824742
A6iJsZoRO64,12.85766699668045
HFVkAYqxB5A,1.646228317870109
smGalmxPVYc,5.0710227272727275
e6tiV4UjHyE,4.714285714285714
W7bdWK28IYs,85.50204081632653
PzXjCGeVma8,14.088809784592916
JO4CmPKXr_w,24.067148321291967
UFGA8PMJ3VY,-2
SftAZG4h-eA,39.44285714285714
rO2T9kQYmcE,10.757425742574258
ItaFxu4fVEA,3.080956447480786
TssLc-M2aZw,11.234608985024959
uxpDa-c-4Mc,10.778891413011998
XUpp8zCF6yY,-2
8RKui-SqMlE,26.56661941885188
soudxTjEE9U,-2
bqtynkDQwOk,14.797162576687116
bT1P_EZ8-LY,2.0670008248207603
fUlPXbuwuSE,-2
ieo0LPYdUfQ,2.4683766690091358
1KaXE3K8cO0,19.56768249468462
eQglsxy2ZJ8,12.822282059912487
8OYyp3Udi64,47.892857142857146
B3Xn2MTFheY,118.4074074074074
su7NKWZgqsQ,12.53416149068323
ZrZISyPucMg,54.41939120631341
0e56l-8K3jU,98.33707865168539
eatl7JKctb8,10.60355796418473
KacnQnyindk,20.086805051531428
Soa3gO7tL-c,55.03713298791019
oNwSmKVL7_0,26.841177782734775
rtviC6i42bc,22.26614261650758
1S1fISh-pag,53.05952380952381
uxGVERHgWas,5.002866356144751
hceXhrYTnNg,-2
_FXQ68ZkWVw,140.07142857142858
H7rhMqTQ4WI,30.632561479088135
IyMHU1D0_Lc,22.40625
c-tW0CkvdDI,-1
Bqm08KWI05w,3.694290976058932
o7El-U2LZvI,5.294287548138639
dybWx0kAYJE,13.023136246786633
bqvatK-n6TE,2.537519142419602
CoqeTtdhXEE,41.09722222222222
DtjEiXTLYGU,10.683527885862516
3LrPAz4cjh0,17.106944444444444
It-Wzg0UZsw,56.61594202898551
zG4XrqGJUcM,-2
gw8ntyRb7_8,4.534300359908387
r3iKrM6hImQ,9.600625782227784
ZEQydmaPjF0,25.564593301435405
TS1bFEE-EoE,19.009869896814717
WEROVWDp3n0,44.5714590443686
eWSxEk_e9CA,-1
I7cajVnzm8k,12.275244299674267
_EQbroqBK6Q,50.73960612691466
BkQZVGxDDQ8,27.58186274509804
C-u5WLJ9Yk4,20.632995328209432
hgVbfbruwgA,17.264808362369337
yNi0bukYRnA,-2
uVc1BGWJv9M,27.598662207357858
1rekwTmhYtQ,21.406641421497234
mooB5Q-0FIE,38.64705882352941
yVv4IdGtcNw,27.75201401050788
yFIxLu4KK7U,27.048780487804876
6YbgzK9qnH8,23.514350945857796
dY2mRM4i6tY,6.727810650887574
-lrVO3pPDP4,34.87247278382581
W9n5AkJU-so,49.505076142131976
GV3RYRdVZZ0,20.37403846153846
8eQ0f1eQGGs,9.469483568075118
0C-Gw-F7zkA,12.110759493670885
sLgDsfbfMQA,15.312699716972519
ge12rns7HZc,23.73546511627907
0-J0FWWDuRg,19.0125
LaTGrV58wec,31.388769670958514
8aJw4chksqM,34.899965663271146
BovQyphS8kA,13.5625
QGrxqOcZpZU,12.024159663865547
5Rwwqqc5Gk4,30.349244712990938
YmN9oHa3ZIQ,80.7463768115942
dLmyey_18TM,30.265560165975103
4O4ca37gVwM,-2
YVq5JRsGHKk,1.5827186512118019
XLxmiV-NNgc,-2
J_JgRKdjYpY,-2
ilrK0sPR_GM,-2
oLYt4VdUQVA,-2
gqUUrc1rnOQ,-2
LvjwnOA3I2A,-2
LF65zUWoPEQ,-2
b9MvAbQ6tGk,-2
CZbnL9MGqaM,4.651197604790419
slywX4eO45o,-2
R4G9iMV6Zug,-2
A9w5nCqwmgo,-2
BYV_QUC0cFQ,1.1435845213849287
lT-bqgAQVBQ,-2
ROKd0y62pYw,-2
aneHy22fyBQ,6.713114754098361
q_CVIM6dKSs,-2
IJ7rOFPtXzg,-2
cVjj8ztYTtI,9.543828264758497
8Qrf2jppFZw,-2
GeuB311dZPk,-2
GFQJbe2sA3g,-2
O33O0Fb6k-I,-2
e2z6-8uMcVs,-2
1h9Bkw0u2rY,-2
IF2GDiaGEiU,-2
pPM-WjDIa_I,-2
NRn3Cw-9w6k,-2
esZNqLgoJ-s,-2
QP_z9KMvRjw,-2
AS9vMAwM7dQ,-2
stqLErKcSE4,-2
_fP-EH_0lpY,-2
HhCph3rqV6o,-2
Zq2fNM0RtRQ,-2
QEJqzXluqZg,-2
z6ZXZj2I3tA,-2
7bx2_WbwlKo,-2
GsmTiw_3SYg,-2
QP-MtSEk2FA,-2
_VHfgeLvVIU,69.8
sc07oSoFDm0,-2
c3hJ1c7usFE,23.735294117647058
8-5hbQQY5bw,-2
_UW9le6lA3s,-2
QQ0fbNv1znY,7.317948717948718
aX2suNqZ-og,-2
I3yimF8gAnM,-2
s_p4Q4e1EaY,-2
BCZlt5rR2FE,-2
b6D4p_rLFgs,-2
HWSWDLglvbc,-2
cUegR2y796U,-2
W-pcNSVz4g0,-2
bOv-25a_ae8,-2
SuB9mHn82Po,-2
cY5PjjXiBpQ,-2
ks5rQt1N-cs,-2
xVjzXbGXslo,-2
9EQos0aRLTg,-2
3_UFm0UscDU,-2
M-i7J7QDdwI,-2
g2g3ZCfGyQw,-2
uWlqXC88ENY,-2
nWHrolDLrYo,-2
taO-_tHrgBg,-2
ZYqikDvcNbs,-2
6K2hOsLpa5E,-2
n0Cyc6WlV4M,-2
9UwI8TyUddQ,-2
pGsF7TB_FaI,-2
nzkwF1jr3LQ,-2
GSnfAgpaTxc,-2
