videoId,likes/view
Da4FR1dzpt0,0.007461149046385684
atWVho72opo,0.015216157504354464
7UTnXkNx81M,0.015679483279118205
zZ_9GBxsr4Q,0.02367735357426079
p0Wg6C0AEt8,0.014473869109211921
-Y1z3W-8Jg8,0.013285064888828928
XiUbeMuz_-A,0.009482473544973545
NwQEHNJ6gkg,0.01466585545486567
2LQPZCapjHs,0.013684371226735876
Rb0QdmUa-s0,0.017587678218336976
2Zhoef3GdMU,0.014659312231456565
dRau-Dj3i0U,0.016042780748663103
-p-KB_G0SCk,0.021104525563618234
nWpEy_1oDF0,0.010463346833137627
HRUAgPVj_xc,0.008201502601353659
ky9SatRoyCY,0.005711014457126981
0NiGayoNKnk,0.02073227073227073
7FIqt_wB_4M,0.009037305745324933
Q5LSM6wY2VA,0.017345527764974163
xRNFPRZ3GCg,0.015375232259620158
A_FR9CbIv8g,0.024410312671420735
7Gasxo-TMkM,0.014698743190031826
zjUcINVLZ_U,0.013908045977011495
D9vsHdCCGuQ,0.012447757822207162
CNefVOt2quA,0.013664149586479683
qywFe60_oko,0.021339268180925575
CjNs4IOoZO4,0.015059615304723526
f0mRHgjd3_o,0.015557403153756182
wfoUi2nsKWs,0.015543571163839073
8s4kTm788pY,0.019117148985812668
74jE8tX6PZk,0.01580245198485743
JQDckU2xDkU,0.021446700507614214
uZABN17FZ6w,0.01455437448896157
BB7g8wSd6kk,0.014232512485926267
TqAsQg-ts70,0.02095353780747039
FzWOEaFArKk,0.019882310984308132
uoHbIXAq-Hs,0.016269549700850216
GygdLI6EEUc,0.010647511335269245
5hqJrFvYpdE,0.013551589963772977
ib3r6mPD3aY,0.005422393413949927
sZKjENdfNIU,-1
t3HzM0xU5P4,0.02516519405554571
k1EerYqtp1c,0.012340918938381453
MbYpyHlm-Yg,0.018726459302222772
M7syCjAGK_w,0.02227145061117924
VEd-fWQbiIE,0.016660820764643983
0hq72EDHeKU,0.003383921246923708
MuqshhMXR_E,0.022235822113423093
wwXa9v0zztA,0.014139881362946614
991kcSdUge8,0.018530894951090587
cFsieoC9ll8,0.01849217638691323
uZ11jKO7Cek,0.012737119172238525
fXRLVoMYI-s,0.004544092679516628
smpfb6jjcK8,0.22580645161290322
VxWBvIdVs0s,0.015625
cIP7_2GD3Vw,0.015338634184853098
a6uCQ2MwnXM,0.02205383397421398
ZXgc4xeq20o,0.026270040564033224
e9VOMZVWOYI,0.02062178160642957
ZAWDGVFnZaY,0.01361066900828714
ilzENSn3L_s,0.017094017094017096
WBtiGBxd1mo,0.00377945753668297
bZl8EGqXmgw,0.01715803091169061
ao00Mt0UK-I,0.005254081433618071
UyWEnGNV2iI,0.013863458017263929
mLCdedZ-mB8,0.009914861515249488
BZ0tmcR4974,0.016178736517719568
IYTxT84uIY8,0.034482758620689655
y4V_HhVPa5E,0.03225806451612903
TfUuzvsNfGI,0.013115588115588116
8qlJ4-is4d4,0.009402833423385768
Ey2dZ2bao2w,0.015357672100229017
ZtlAxPtQW8w,0.026415094339622643
2B37T5N8y7I,0.013647331997814606
gAG6cdUyJMw,0.009636288853634174
gG7pLrEz9yw,0.009070294784580499
Zv9a4Q0fch0,0.020494569552678407
i_EYVKsurto,0.013299480111232016
95dehdEa20M,0.010309278350515464
Yr45cJlUCZU,0.01952770208900999
e3HoTYBr_Xk,0.02923112209791279
biK4Zn0paW4,0.01673138568189518
IuPW9FCz_hw,0.1388888888888889
6V6nRr9YTA4,0.0210016155088853
rFsrdOHBcBU,0.026341827383173023
ajGCmKP7oV8,0.012280470091113166
YV-n3VoW5Sg,0.03686840870611754
vpjRHmZzrz4,0.030554469525547814
CCwTfu99hJQ,0.023522561863173218
O2gxB-Sutwc,0.02464938309176906
Pe1Xjk_bU_o,0.016274046289184357
KLvBbtjZ0kM,0.013477622201229555
dTWc3gsqgh8,0.02636323352737825
DZvl9T6nw9o,0.02470780676991267
an9fP8Xy2QE,0.019608919382504288
FWIZNVgKplA,0.01896038407547131
e893McDMBUw,0.02359522349128858
ER9dRNE7cy4,0.017587603835608964
RLV_yaYyQLk,0.024505336858155966
Zsda3ZMpo2g,0.015150111551139829
sjro931UJ_s,0.022001262788298163
AdZCGKTUsmc,0.012342045785319247
KAybdSF7Tes,0.03149215559033477
PQgcz3dERBE,0.020011986590002435
JiSUa6IJvVM,0.02102287834822719
xmMZUihhJuA,0.024846405556112058
6fbYGoF5kuk,0.020446690858821497
u1380qlsOxY,0.017560239882213523
OaUF-OQZj2c,0.025380871885179082
Mxb3_clOKmY,0.04814421972052809
BklL7rvW3Jc,0.020690093521852814
ZDqcRtzveME,0.031293334809682744
XX1k2GoepP4,0.01375203254117659
GGFrfU9pagk,0.018896084256466644
5-hvc4FxFD4,0.03557138162241278
c3YOBzubIXk,0.020958120098113438
ejLB6s5HvyI,0.032434004908140204
SXm83naB7A4,0.019849868842600753
LYqBjx7Qkec,0.01349033063006862
Fm8Ah1s_XtQ,0.029934461823006714
aNiRI7cIay8,0.014715426176569476
qMnfMdYRpoU,0.015645450114725998
K9dj8JYUZtk,0.019260012615088234
Ajl5vAzMjH4,0.019269595575090958
YWTmZwImH9o,0.013405618531296204
zg5yfG6QGNE,0.01544388632122481
bC59f3kX6-0,0.026916064130776487
VFL2OFDxrVc,0.014829294284200776
UyuTxXK5Bn8,0.02538796562638076
cthwYXeKwyg,0.017162869975241673
lh5Jttawd1E,0.041026057090314115
QlOZR9yRTnA,0.025362154821186058
DTDaJKniGes,0.029810005675051356
8AsEtxuUlDo,0.02321196159009623
SuIYw5jybmg,0.015562408919917307
WJwwjN6BYrU,0.02011301799916283
bAb_oqmqyVA,0.011616842439140433
E_3v5vVqLjM,0.017748615296553815
JitL6exvNd0,0.028349067813087343
S07SqzxJpJg,0.04490177736202058
fvzzV4YUMko,0.02047472368182642
VT5SWbMeGZY,0.0133271477373371
p824hbSmvCI,0.022659801798442496
vpG7gqSWjH8,0.04610705093796881
C-eWsbt2kxs,0.023364809003055396
11ypZudY-9A,0.024617862139972017
t-tWO5jBP5A,0.015386497064579256
N-uBWfutf44,0.06477140591423254
ubmo4e4PNrk,0.01760661734891558
q3CzyDGI-Ak,0.013579738136969161
7-wHjNAjMbY,0.026958040711561083
m7UKRFnexJE,0.019331772577993348
Q98fFXRlgwU,0.011646849154855058
j75X5O9pv_A,0.018032686239117888
ZYriJKQqSDk,0.013909181859403902
l4P6TKgijFo,0.021996071525331888
mXTPVcx10w0,0.005394002948807333
lKAnZtF610w,-1
pWGNOsFuFkU,0.01467902817797762
dcfh-1f465Y,0.014727931169699905
gX-Netrek5g,0.015360415522993116
Hnjayaozb9M,0.027762656505171474
pnKUyrkMsf8,0.07574379956559074
1Zo4xpI4UmE,0.011663176139235936
1wZJpVRe2rY,0.04048615368213439
Q3DyO8nlS3w,0.007137978599456281
tH3QxFG9DaA,0.008376998522101303
bGi_FhuJDq0,0.013712471131639722
8Wfll2uooJA,0.01236272476235318
Y-eCVRvYnxw,0.00994467520380552
EGfmkl2hCvY,0.007508668645695612
SxK6pn-igTU,-1
8lP_PZai5h0,0.0166114157486472
VzFVPsP4Hr4,0.010292176958843626
-6UeKeyho18,0.010926896151808661
6C15YvjFTR0,0.01302842157170395
sAT-bwaWU5I,0.012311866706236485
fvCTNm9Lw20,0.037991122600785306
eyuGcQVK5OY,0.01587822126866432
pwfP0--pfBY,0.030860053246903576
cn1PZ2PwD4I,0.010370562509029301
ZrC4hdKjuVY,0.013874793135291805
A3LVGtlJdj4,0.010651622941354914
OgV1GGyRdb4,0.019121882089853017
m4Dwowg1ngQ,0.008926024047279397
Kyu3NdRwxrk,0.01602977025752039
ci-wNbFZrow,0.013976568571630434
-xOaI_PprGM,0.015503463377914977
_44_RujM8JY,0.01458865340764351
TiUW2VS3nVc,0.012426790809430845
9Bvj7W8vrRo,0.004606930528908785
o2f5Y4JfaNU,0.03693743646613067
Ysa5y6KcLd0,0.07914898703161417
tWe2R9KkXcY,0.012032017832716957
j0-I0Jq1i4U,0.0201980198019802
EwxswOsLbAA,0.00974944962784359
lZ6n8jd2agQ,0.011775652313110292
7Kg6PEfqd_Q,0.016583158149851687
Hj2VOLVa-Pg,0.014625730306238482
tpt-amzZAnc,0.010849539406345957
PPVjqJvAo2g,0.01612678231583982
6xduGOoPquQ,0.007777340848516625
xOHBJtde2-c,0.02293916168768335
c4atm5-inho,0.011931762153633764
ZjevzfhvwEo,0.02430061184438373
GQtNf4IKhXI,0.020674802584350324
xadoqncFr4w,0.007446401170004808
2p58i5nAJmM,0.019739059011836063
yfQR9_SbJx4,0.02281448772538506
BxrDLfqh55U,0.053382516076082936
-rOArlZ9Lvs,0.009234761556137058
xlN3PBVbvUI,0.06827511401158994
LNCj0eeG0Aw,0.010051061263116296
OsSpPXtL9YY,0.008794215360562829
aHTSkZ_5gUM,0.017007499292979532
83AVO_aaDm4,0.009904222899434044
15puQuoAeqc,0.014320703788863342
UF-8bV8lfJM,0.04653311347343554
TvYtisAq6k0,0.008175964671185709
CVpNNVeBBrA,0.025373481767517015
Gl32xLJ0lXE,0.020045297638988012
ANf3eVzGuJc,0.007904969752116641
4rBEdrA1r_M,0.021096051856216852
AUScmPg0wr4,0.02688777045436746
PN38w0abbfw,0.015446231983898637
rpW9Q2540w4,0.015135451321610061
JoCgvMFAtXE,0.0267728990304344
oRxSaYziMzY,0.0098896918980601
F5gARd73FPQ,0.015317899337567439
U0ytk-MutP4,0.013031161473087818
K7lVEErc5og,0.024352287118724107
3OijDt7vUVk,0.021162175518153543
rhbKLuevJqQ,0.02823957729235131
hN3wxNhrF_k,0.025620125303669607
AkPyKULwOEI,0.0182665885850714
4dTQrRrwyWk,0.026723202839956613
IDn5Dr4jFGw,0.02289929777813978
rI_xK39SaQE,0.01427942581677242
Bn5kl1mAqFo,0.052864675909467945
8rlcLQ5kXfg,0.049492666932518053
4QGngqooqX4,0.01459712369822549
_iVbhergGGA,0.020052077317325112
wJL8P0NVIUA,0.008577462500676883
Zb14y6V93f4,0.0161521210096865
lzy0KCpEDgE,0.019881748110121146
okt7nqOYF5w,0.01760283188572145
U3CM9PcVZUM,0.006139737312504857
fUavAorDcZg,0.010079136651356355
xwsJr3f5pks,0.007399990897920174
I_kwsRdDhDY,0.010277232435005057
i3hLusPU6lU,0.016492763379333558
Qys7KPGxRdk,0.01252057940537624
mCsYrpQ2w3M,0.0076218628644293745
xX3NOBiSie8,0.01895531310033904
zF9qdiUG0Tc,0.005948278988792572
UrqEhhp2jMw,0.015090565253987167
mHCfwoJSP50,0.0033098209441128593
9yNi_YjeyDM,0.010796003867225266
lzOP3MTjDOo,0.010264535684761641
HBpwya-G-6E,0.0077178254688240475
6IQ_VifOe74,0.011908613438147487
xCARO_p1698,0.044834875016968215
cnKXg_cBczI,0.006709940923346218
pXDe-lonyLI,0.00893358416972825
k6hnefjjI5A,0.02682092321967061
F6wtGH2RuKA,0.01901860087967172
pI338_dytzE,0.008638182580798749
pXoJ-jF8d50,0.020127314509099554
ZofHBgo6Sc4,0.03185328185328185
Y0gzpgopALE,0.014497865091812308
e_NSmUvq2O0,0.011031111698262765
IDc3Sfv8wMQ,0.008093341254613983
uTkmUU7SsPw,0.05435159269625483
0in6rfjJRA0,0.011887387599453887
75lPmNnMQ-Q,0.00953539768071317
Yjbbhxkxfng,0.02604706820901476
d_GyTaQJtAw,0.0
mzRXu5Gc9y0,0.005733763741845189
NXEk2RWTTuk,0.015531368472544943
ZVLs6BiYNSM,0.04408852770100243
t8qQKkAIKQg,0.0036367469562009172
xq-0jelnNVM,0.020379784855328
q7aaYDyC2YA,0.019716830540288992
kJQP7kiw5Fk,0.005802075182448619
XQJi_jPG8gE,0.005103776794828173
vy2OM3e5tUE,0.009851971955543652
ZpsLsmGo6II,0.012944868828378333
1X_yQ8m0Q2o,0.0033218171714937206
nlQxDHfXhd0,0.029580301029344273
tl_6qt72UTg,0.0036746666929478077
72UO0v5ESUo,0.010449803145763839
rBPrIwwMYAw,0.028601776368731017
yEM-3yMI6yc,0.00290365191364739
w-6kttFzsqc,0.007815533699236703
WBkeBvG4IpY,0.05442581833190462
RVl1ZWxoe2w,0.005244981996997672
Q4a9uwV4nmo,0.004223790643168457
gR965hqGBd0,0.011111095166235915
h8Wh18cYKvY,0.017845713958739046
T--VFcUUPrg,0.010902294284183576
_cDoRRsfay0,0.003537641873293783
8zbpU1oGvto,0.018072254451812122
e4WSs4WMGx0,0.007770745831378249
Axn6swDxUDc,0.01799277661406586
weKJWqw8-3g,0.00318754379296543
oFEw5jLlTA8,0.0038534519370511935
UC7q7lR5kIs,0.02875712023067685
cJXnrMSr7zg,0.011169035006586508
mnvagBdO128,0.011930356587244896
7YYyPAOcVVA,0.012176505801314581
nZD3xQaXdYE,0.006479422973257842
h6vj8Ryu0LI,0.016655334754433742
AijV0lS7zyY,0.00974802394087054
O1qVr_1thLo,0.007126819594023988
oX0jcZQ16ew,0.0031964594013474718
5mA82CWRopw,0.01633506966019042
uiZbuWPo-dA,0.009861608257162258
R9yNWbetJVU,0.009469636549191841
hKqf9ThWN7o,0.021017690549692988
BBNR5VLYZUc,0.011347916273228223
I_ZUZl3RYfU,0.01061067122002499
2VNOvUkYCRU,0.004384082408486112
8UHN_UwDo6s,0.00849407315982789
MvDaL_D4fZQ,0.0034384371043337256
45xwXO2EJk8,0.02190822670391097
eWCXdTLxf4Q,0.014866268963538308
t9OKlHH6BwM,0.022948382068620803
Nf6UCfL_xCc,0.012168070733398184
W_8-WA_vBuQ,0.011327575818437437
4bmUFRxNEIg,0.014806093683955163
VJVJKwVmXok,0.00824672980379958
-t9LjQdrMiM,0.01771426970812771
8hRGBcr_gJc,0.002885110915189982
6L-3pkA_js0,0.008384676026006916
W13MxGLmhqI,0.006910263534267355
u7p8o6lZGxw,0.014822320943511815
-P8KeFV8HhA,0.004220182871123104
-bwcoWcoji0,0.009122100044391478
RwmtZJ0BQ7I,0.0059319749999009195
zTMLfXLqfZU,0.01270096463022508
IfbB2IIZEpI,0.0054427405108642395
whwe0KD_rGw,0.004164815388550396
5uqadN15Wjo,0.004725604497947639
7M6KF0KSk5o,0.006082360978657204
vp3jS-KegTI,0.01701569160365634
vZ3F9HiPUII,0.007201600462650517
yhN_wvraz-Y,0.004361607891218829
ARoHfTBQer4,0.00895022784181175
DskgUN-4vK4,0.20220588235294118
rG6LSceQCLw,0.11466171940028472
WTg1EvLMlv8,0.00210210520319391
Z_83dLLERD4,0.008797682572240737
7xt92SQhJ2Q,0.0014742963776588835
USHimdV3EzM,0.013050025197055441
1GSRoLgLjuQ,0.016553841859166724
jtatzJRPNZE,0.008817375141641184
EsfSuL-VFBw,0.002370793201318651
WEMbpF-KDDY,0.008145603264056132
CuDdhvvv9d8,0.005634501023656317
N972I0t4H5A,0.04864262801957577
yyM9ZA33IJI,0.036927216727684
cSEFT41noiE,0.007634343507343037
TVK6UNFjxSM,0.00513490222420091
XUJSH8pJOuU,0.009717801693990924
gASAtd67D84,0.0020709140431816033
bI3x6Orv1UI,0.008093947717906029
TfAaW9ZOTIU,0.015678607184302
wjjoC391o-4,0.004149026652403767
zlabsbE4aiQ,0.006490024649486455
IX3z6tj9dxg,0.0011468168660587047
Ckw2lfuVTdM,0.0017418802690577038
V7MvgS9kWME,0.003951298907558087
_amXH_bMhwU,0.007953713286050188
c6Bnx3ktFjg,0.009834813329513989
sneh9h2BrXU,0.04971048786607173
XQqZ9lXbaK0,0.012713167144358967
bUiRXoeUO9U,0.004141421833598682
ZkE4lGNPjkc,0.008664178684620145
0hIFLbujFMo,0.008920236941184174
vRpLJS3929I,0.011041326248502986
c3Ql7uW-XWM,0.004493791602461704
8Kfjioi0aFA,0.00863074660814846
4yNn9K40uf8,0.004428018072651183
zBTEDnlaFpE,0.005197687321146996
dgFgGrljh1I,0.0012936335217193318
nSJ74VjTZns,0.010939590953534788
kY9L8rd-2eM,0.007223757664847499
RB9gXLgxDXw,0.0027189264014006458
OY97SqzF6ak,0.04888268156424581
x724C_mntSE,0.009116015471591849
lvfigaZfHRY,0.006078218229232865
wjSmV2ObcdI,0.012730438959947157
Q-DmCZcYK6I,0.02207215399788274
HMZecrhIT0A,0.0077692152039242875
3p_IUdFX-O4,0.004801072541488514
QGB_QMx-1u8,0.009661373496068765
wlgBXcYx1gI,0.02956886684471576
wJVSt40tZCg,0.011921558049947784
pbk_MoHS11Y,0.062399612780513876
tw6yn04GXNA,0.0011904353528453843
QoPI12ukIV0,0.005299650482337349
lnRnF42Y3pY,0.0019912492506693226
n30InDrprfo,0.01684413010266896
8u-elAES20k,0.008763630662435327
7wJj2hSaz6Q,0.0335195530726257
iqjzwBnWZu4,0.002065519552240658
R6XsCXaZyiU,0.007334603622539372
jJ-_pFer_Ic,0.0030666233100811687
rhi3RaXGb_8,0.00907477552103945
TSqoYlD9Zpw,0.005992359501669971
QwyLUR7XYbY,0.0008191673023765274
SYuOec8wmgw,0.0014798476223295016
xKthNleMn4Q,0.022173794541246676
X-qeFRNQXbo,0.006275692484811322
MPhNFTdhG3E,0.03314100132240511
72Dv4s5DyGg,0.013872609723873148
FJlnBXsYhDo,0.0014593030188722528
Enwp_g0NzSM,0.06716596005815213
gJX8_Htt6Vk,0.006490684604876705
NMusNLY5yT0,0.012982819341677903
_bmvtK4YHbk,0.000731460294834765
vfjj0Iot7OE,0.016879367781786492
ASAzwmORUJk,0.023707443613475366
1h6oihZHGCE,0.0050306319273863516
qkxSAPxQ_Rc,0.032014372113648285
vgmbHMcowx4,0.01554607198372776
GoKzHLQLBiQ,0.017543594279135072
k_4ag6z5G8o,0.014874382152504091
JJkkhAxd_00,0.12738846352470978
DYK7YOWioas,0.005485666060078592
DvaqVWV87PM,0.018428076114314677
lsXvF0C1_Kw,0.02380338008821171
yV9N2_tB7EY,0.011091882551871279
MiA-98ArQ40,0.0031039028014948214
H2C38DEu12A,0.0026639525332094083
wCI7PkMWO6A,0.019945763170861056
CDQzXcSG64g,0.007280096067247073
SrycAULrPs8,0.013401822956897883
dmW1KBjiOyg,0.0027245151429401036
pmQMR57Fzyo,0.005665527128363476
4gIe8acCLck,0.024196525726721593
KvSAsT4Y2HY,0.006678575025309679
K8vV_K3Kuv4,0.002573515569110283
uQtgP7ve3p4,0.01924206497118662
1SBzlEQyFgE,0.0011972091699369214
rTYULHMIAnA,0.0012371393086517597
HyFv04iLgRU,0.025116516106759166
Wh_DXsjslCE,0.002003850918527038
ciKJSaGkXDg,0.005765985374085881
Knb_P5PcLHc,0.016413132845743528
Mv9LJE0Q-LU,0.006255439225717978
b9VNGae7N0A,0.012844605024225953
sskFFLTZoQ0,0.004185960946115713
2vRjGYDaWOM,0.0038283041590288906
4JqcUZM13O8,0.0048557272006993805
QuoO2de2Q0Q,0.022684577813090905
0jXqujgf0GI,0.0025098803124239074
9_QOYXTvQsA,0.00833282848005565
rdv6P8_w5e0,0.01655163900888354
FVgF5FuA-Bw,0.0051580601112954615
w8mvBZX4fvo,0.02230681327666385
HfHZqoovPHU,0.007205085021313788
J5nAujZEKmU,0.09322205657367576
VxV62IlQhQY,0.019605425400739826
53xlke6q2jk,0.006085008312333912
A57Awp0Lz48,0.039603949600722235
TqiHJEzJygo,0.02723434591087423
qfvaCTtijsM,0.009726165166579674
baxOTnMn0IU,0.023365262222257644
sk5DrHdTGto,0.007379188791218598
XJTVA2ev6_o,0.04557124187502149
7HjV5f_AVcs,0.007206544719183749
a6BOiQLXVNc,0.012598698370071507
9XtO9bptUtI,0.011707773961910709
XwVhbUIHgbw,0.003240956082044203
pH5yY68VWio,0.06642371142456113
1dHOuroDoVs,0.011033804055425003
17L_VaP-U_s,0.006483499157912542
a_PRr8afM60,0.015609230594772353
jX20836J9C0,0.01012576017004192
v7f_VZPQg20,0.019732822117627766
PhUi3UUUVv4,0.007639276254721643
9bZkp7q19f0,0.004501382386956595
mIQToVqDMb8,0.002345267226385832
CH1XGdu-hzQ,0.002517865220751139
LZCKHjcLjCk,0.0034383435479867384
rX372ZwXOEM,0.002964621099040245
wcLNteez3c4,0.0026840854981787037
_zw4SMa_9P0,-1
9aDAbQCfUSQ,0.0012609834618309004
3MaQ2qgzmzM,0.002052538712978061
L9-YSLkwTk8,0.003655548726154082
QZmkU5Pg1sw,0.0035704628935559098
W6pOgARMJOE,-1
wZYYwCYi6_I,0.004813717931240967
E_Opz9hMvV0,0.0019532624808832576
mP1DPTY4Y7o,0.0017687463432874261
hWrWmU6VclA,0.001312818811681684
wT1Xb2njBX4,0.002475631831943605
kpZhZAr1cQU,0.003434200608427477
1T6utlXm6dM,0.003805061918748564
AsGb8ionxr8,0.0013522079347337032
kvsgjlirljg,0.0018165030753602353
k_ZSiAL7JZc,0.0021879696135190326
4aqkBc14ZC8,0.0097149636089647
VL0sD0Iyjzo,0.0009142800247832915
9HPiBJBCOq8,0.0023447479023245565
SrXAaWyDWOY,0.006752130517746321
hdiLT7ebHlk,0.06172839506172839
LOsNP2D2kSA,0.00143871099651476
bjQKCLvtLN0,0.001856048702981119
ASO_zypdnsQ,0.004091433679134217
EHOOM9-VBh8,0.0014043649917409873
vzhJixCzOc4,0.0021568337877330536
85gLPeigWSo,0.0015326234318526178
_tR4pB2cxwg,0.02021505376344086
ceVlltPBcHg,0.002890391235619309
lKKfAuvnL_0,0.0053270483238367266
BafPAAOfkUI,0.001557410989211207
84vyCo8vFHc,0.006077420367995394
Rjq2_Mg3pSA,0.001557809948432408
DoVWG247tT4,0.005290441067567167
auPfOA037LA,0.006699269040216584
s7QE62FDn08,0.0018473295452424057
KxW4T_S5_ns,0.0018743992474500395
tKwdDbdPego,0.004312803966627517
2zPiQgUQt3E,0.0044474074752307155
_cG7ZVBXQII,0.0021005401084141476
bTPEcRrzhZ8,0.006017276018047316
prvA-qUptp0,0.001206082561088507
z3OswkrEQqo,0.0031974600834915696
FDuqwuxtpXc,0.0049209541092419115
KlwPtIMSWyA,0.03107342672433856
NK6BCPoR40A,0.0037399173625194456
lDSsauHmu6g,0.0023745047206477393
_xnTXOILPJo,0.00847592513031153
DhoNLILpuy0,0.0038490888828474315
_pd6IZTIktw,0.01922847603148104
82YyRnz_8oU,0.00876046414812436
yTCRwi71_ns,0.00477917659660949
9juI1ecKxxQ,0.01287412719974897
RBJGhinq3cs,0.0007107109938415523
gRbntEyaXiA,0.0027129807190647056
sOMZ3dcyHbs,0.003474093362798463
uYFmxgzPP3Q,0.005922363189988793
DJ1WU0x9pBw,0.004316858064191785
OYxfxf3wTLM,-1
qG5gXRC9WZo,0.02109350829898081
fvB4UiIIJFk,0.0016118470049415598
s2E4Pm828nM,0.005735122722394673
QPqOWA2GyBc,0.0016958254027029233
C95HankVPpg,0.005365741135201298
eBQz4AZrNuk,0.0032697915397709447
XZ3OLswKKAw,0.012486837836586237
Ksf64kn_M4g,0.003544924958775719
QtNlz8INsuI,0.013836386229063616
CuVd9oK16V0,0.007579635280472826
ShGW_4CMsOQ,0.0037171030023923804
JCrB9KbKeRE,0.001004017266032736
