videoId,likeCount,commentCount,dislikeCount,viewCount,likes/view,dislikes/view,comments/views,likes/dislikes,views/subscribers
Lqe6tajM9w8,14275,380,417,950934,0.01501155705863919,0.00043851623771996797,0.0003996071231021291,34.2326139088729,123.00302953799546
a70Y6VVvgrI,12501,930,660,1242937,0.010057629630463973,0.0005310003644593411,0.000748227786283617,18.94090909090909,15.017278391538824
6WAxPPRwMcA,41992,1353,1579,4337076,0.009682099183874112,0.0003640701707786536,0.0003119613306292073,26.594046865104495,5.627415047908268
_pHImgDOWuY,11795,331,582,679575,0.017356436007798993,0.0008564176139498952,0.000487069124084906,20.266323024054984,26.064977223938428
eqKaPXvwb2E,14129,528,364,1053250,0.013414668882031806,0.00034559696178495137,0.0005013054830287206,38.815934065934066,0.8071626786742762
okin5POLNaA,14078,795,343,785587,0.017920357643392774,0.0004366161863676461,0.0010119821229220953,41.04373177842566,1.7306141682810618
Yy_A2L-Z0Hs,8376,354,709,861664,0.009720726408437628,0.0008228265309911984,0.0004108329929067479,11.813822284908321,0.8532907482067124
yBNd9etHb74,33202,1060,851,1121765,0.029597999581017415,0.0007586259154100904,0.0009449394481018752,39.01527614571093,51.685670314637484
QCp_buQwPHY,19322,746,599,2938705,0.006575004976681906,0.00020383127942410006,0.00025385331293886255,32.257095158597664,278.51637764932565
QL1-vAVjDYk,1831,102,43,91313,0.020051909366683825,0.00047090775683637597,0.0011170370045886129,42.58139534883721,14.389626472367018
gNMnXQL0GDU,11655,336,427,834350,0.013968957871396896,0.0005117756337268532,0.0004027086953916222,27.295081967213115,9.128761915733088
FKQAR8S7a-8,3218,1945,251,278692,0.011546797181117506,0.0009006358273649764,0.006979030614441749,12.820717131474103,0.8765851644923154
OnJJHosJVBM,2258,95,148,296431,0.007617286990901762,0.0004992730180041899,0.000320479302097284,15.256756756756756,2.2689379757893424
2ZTxgXa5_ZI,1119,32,46,80037,0.013981033771880506,0.0005747341854392343,0.00039981508552294564,24.32608695652174,1.420748975222955
ARn-f3se_Q8,830,33,23,32375,0.025637065637065637,0.0007104247104247105,0.0010193050193050193,-2,5.657623669229809
7DGyFX0YHdU,2996,444,349,211248,0.014182382791789745,0.0016520866469741725,0.0021017950465803226,8.584527220630372,2.0993289750309594
IhOFcMaLUFM,323,10,11,19875,0.016251572327044026,0.0005534591194968553,0.0005031446540880503,-2,3.918737820272826
EPIBoE0sfyM,27997,1081,1018,2193923,0.012761158892085091,0.0004640089921113913,0.0004927246762990315,27.50196463654224,1.6051800439670152
8R-7JLYWWlM,3577,1482,163,173044,0.020671043202884817,0.0009419569589237419,0.008564295786042855,21.94478527607362,0.7953421843350709
dT_cuB3w_Vc,2878,107,103,236353,0.012176701797734744,0.0004357888412670878,0.00045271267976289704,27.941747572815533,0.15796446159606026
0sGQYeKu19Q,10432,669,211,1299442,0.008028061275532112,0.00016237738967957014,0.0005148363682257461,49.44075829383886,0.8242279372942046
zyG7EqG_5-A,2427,66,200,398817,0.006085497859920716,0.0005014831363758315,0.0001654894350040244,12.135,0.8051627643540785
wZywsWFpM0s,6183,185,295,371152,0.016658942966762944,0.0007948226063715136,0.0004984480751821357,20.959322033898307,0.4202977853296086
LHhYxKaYcdU,58,2,4,7121,0.008144923465805365,0.0005617188597107148,0.0002808594298553574,-2,1.1115399015062062
Z-gylDndHOI,1999,52,52,147998,0.013506939282963284,0.0003513560994067487,0.0003513560994067487,38.44230769230769,0.4102084113315862
lVIUzKiZfms,20543,830,698,2819183,0.007286862896094365,0.0002475894612020575,0.00029441153695946665,29.431232091690543,0.7514615672608933
ihB_XI9fvqU,15779,1209,326,859394,0.0183606122453729,0.0003793370677477385,0.0014068052604509689,48.40184049079755,0.2997916846662635
McSpmnIRA2M,9720,196,347,1248831,0.007783278922448273,0.00027785985453596205,0.00015694677662550017,28.011527377521613,0.6916933060699441
9azxsHKau8k,1391,66,91,182999,0.007601134432428593,0.0004972704768878519,0.00036065770851206836,15.285714285714286,0.27673300118077354
sYVkTWzmCWo,7364,308,165,589349,0.012495142945860602,0.0002799699329259912,0.0005226105414618502,44.63030303030303,0.1274563449778725
yvoz3xUngrU,1731,71,101,166848,0.010374712313003452,0.0006053413885692367,0.00042553701572688917,17.138613861386137,0.17330491796983746
GXYTOMriw50,809,41,29,46251,0.017491513697001145,0.0006270134699790275,0.0008864673196255216,-2,0.676813639374478
nxzMkpNxau4,13052,564,532,1973550,0.006613463048820653,0.00026956499708646854,0.0002857794330014441,24.533834586466167,0.41759064596953027
X610M7Wse6I,671,31,27,50617,0.013256415828674161,0.0005334176264891243,0.0006124424600430686,-2,0.42493448146761514
3w0YrNV0CfI,336,17,20,47217,0.007116081072495076,0.0004235762543151831,0.00036003981616790565,-2,0.4621528477762098
mYIMXl7OIBw,1619,78,46,133323,0.012143441116686544,0.00034502673957231687,0.0005850453410139285,35.19565217391305,0.1076711881653851
SC_2Rd0rDG8,470,158,32,57590,0.008161139086646988,0.000555652022920646,0.0027435318631706894,-2,0.09145715135980954
dlOHKcqSyrA,2978,112,72,218685,0.013617760706038366,0.0003292406886617738,0.0005121521823627592,41.361111111111114,0.7537367162975549
S-M1_WpmyJA,1870,115,53,107478,0.017398909544278827,0.0004931241742496139,0.0010699864158246338,35.283018867924525,0.5428774395453542
QmSl2rco3B4,5387,251,149,408211,0.01319660665685148,0.0003650073123948154,0.0006148780900073736,36.15436241610738,0.15800286073591951
MxhA4VWmvD8,344,19,15,34731,0.009904696092827733,0.0004318908180012093,0.0005470617028015318,-2,0.14099204177826416
M6PQdne_YvU,881,41,45,114236,0.007712104765573024,0.00039392135578976856,0.00035890612416401136,-2,187.8355722879013
cP4tUqESUMw,4482,161,327,497815,0.009003344615971796,0.0006568705241907135,0.000323413316191758,13.706422018348624,3.331453259797452
Z1nsaa_C2R4,2522,72,123,167210,0.015082829974283835,0.0007356019376831529,0.00043059625620477245,20.504065040650406,64.13944223107569
_bKzQHy_OBA,631,31,40,46224,0.0136509172724126,0.0008653513326410523,0.0006706472827968155,-2,71.05931629717381
PxSIgVL05FQ,306,14,9,23385,0.013085311096856959,0.0003848620910840282,0.0005986743639084883,-2,1.6970912910947697
9q1WYR5MYpE,179,45,14,9236,0.019380684278908617,0.0015158077089649198,0.0048722390645301,-2,0.14952985344515818
BrI2oW5pVLE,2616,61,106,239808,0.010908726981585268,0.00044202028289298107,0.0002543701627969042,24.67924528301887,51.52074267478967
smtBUVcGAtM,424,35,11,15416,0.027503892060197196,0.000713544369486248,0.002270368448365335,-2,59.342109080359734
sRHmN6PR3eY,1192,80,24,82850,0.014387447193723597,0.0002896801448400724,0.0009656004828002414,49.666666666666664,179.48855721393033
eHrJCFHPqts,185,12,6,16455,0.011242783348526283,0.00036463081130355516,0.0007292616226071103,-2,3.0954047824834343
qTcbmj9BzZ8,1378,86,53,85425,0.016131109160081942,0.0006204272753877671,0.0010067310506292068,26.0,2.1350547392682224
d7odXAOfxTk,20228,1487,1424,507935,0.03982399322747989,0.0028035083229153335,0.0029275399411342004,14.205056179775282,3.2823681936041487
QH2qtiasMDE,543,15,33,43885,0.012373248262504272,0.0007519653640195966,0.0003418024381907258,-2,0.13849755113800058
0pUm1Ke6FqE,228,7,16,25753,0.008853337475245603,0.0006212868403681124,0.0002718129926610492,-2,4.627326418899453
rfVRVyxo8hQ,1245,45,50,85859,0.014500518291617652,0.00058235013219348,0.000524115118974132,24.9,31.125315839859383
