videoId,comments/views 
zG4XrqGJUcM,0.0
gw8ntyRb7_8,0.0
r3iKrM6hImQ,0.0
ZEQydmaPjF0,0.0
TS1bFEE-EoE,0.0
WEROVWDp3n0,0.0
eWSxEk_e9CA,-1
I7cajVnzm8k,-1
_EQbroqBK6Q,0.0
BkQZVGxDDQ8,0.0
C-u5WLJ9Yk4,0.0
hgVbfbruwgA,0.0
yNi0bukYRnA,0.0
uVc1BGWJv9M,0.0
1rekwTmhYtQ,0.0
mooB5Q-0FIE,0.0
yVv4IdGtcNw,0.0
yFIxLu4KK7U,0.0
6YbgzK9qnH8,0.0
dY2mRM4i6tY,0.0
-lrVO3pPDP4,0.0
W9n5AkJU-so,0.0
GV3RYRdVZZ0,0.0
8eQ0f1eQGGs,-1
0C-Gw-F7zkA,-1
sLgDsfbfMQA,0.0
ge12rns7HZc,0.0
0-J0FWWDuRg,0.0
LaTGrV58wec,0.0
8aJw4chksqM,0.0
BovQyphS8kA,0.0
QGrxqOcZpZU,0.0
5Rwwqqc5Gk4,0.0
YmN9oHa3ZIQ,0.0
dLmyey_18TM,0.0
4O4ca37gVwM,0.0
YVq5JRsGHKk,0.0
XLxmiV-NNgc,0.0
J_JgRKdjYpY,0.0
ilrK0sPR_GM,0.0
oLYt4VdUQVA,0.0
gqUUrc1rnOQ,0.0
LvjwnOA3I2A,0.0
LF65zUWoPEQ,0.0
b9MvAbQ6tGk,0.0
CZbnL9MGqaM,0.0
slywX4eO45o,0.0
R4G9iMV6Zug,0.0
A9w5nCqwmgo,0.0
BYV_QUC0cFQ,0.0
lT-bqgAQVBQ,0.0
ROKd0y62pYw,0.0
aneHy22fyBQ,0.0
q_CVIM6dKSs,0.0
IJ7rOFPtXzg,0.0
cVjj8ztYTtI,0.0
8Qrf2jppFZw,0.0
GeuB311dZPk,0.0
GFQJbe2sA3g,0.0
O33O0Fb6k-I,0.0
e2z6-8uMcVs,0.0
1h9Bkw0u2rY,0.0
IF2GDiaGEiU,0.0
pPM-WjDIa_I,0.0
NRn3Cw-9w6k,0.0
esZNqLgoJ-s,0.0
QP_z9KMvRjw,0.0
AS9vMAwM7dQ,0.0
stqLErKcSE4,0.0
_fP-EH_0lpY,0.0
HhCph3rqV6o,0.0
Zq2fNM0RtRQ,0.0
QEJqzXluqZg,0.0
z6ZXZj2I3tA,0.0
7bx2_WbwlKo,0.0
GsmTiw_3SYg,0.0
QP-MtSEk2FA,0.0
_VHfgeLvVIU,0.0
sc07oSoFDm0,0.0
c3hJ1c7usFE,0.0
8-5hbQQY5bw,0.0
_UW9le6lA3s,0.0
QQ0fbNv1znY,0.0
aX2suNqZ-og,0.0
I3yimF8gAnM,0.0
s_p4Q4e1EaY,0.0
BCZlt5rR2FE,0.0
b6D4p_rLFgs,0.0
HWSWDLglvbc,0.0
cUegR2y796U,0.0
W-pcNSVz4g0,0.0
bOv-25a_ae8,0.0
SuB9mHn82Po,0.0
cY5PjjXiBpQ,0.0
ks5rQt1N-cs,0.0
xVjzXbGXslo,0.0
9EQos0aRLTg,0.0
3_UFm0UscDU,0.0
M-i7J7QDdwI,0.0
g2g3ZCfGyQw,0.0
uWlqXC88ENY,0.0
nWHrolDLrYo,0.0
taO-_tHrgBg,0.0
ZYqikDvcNbs,0.0
6K2hOsLpa5E,0.0
n0Cyc6WlV4M,0.0
9UwI8TyUddQ,0.0
pGsF7TB_FaI,0.0
nzkwF1jr3LQ,0.0
GSnfAgpaTxc,0.0
69-ja11NtyM,0.0
PYKXXCXPVg8,0.0
g9g5VzUSfK4,0.0
OcCphyoU1Fw,0.0
jfYKHBYNxgI,0.0
8iSMpWsuq80,0.0
4BHCRhCzMJE,0.0
03DsmOL4VV8,0.0
Sp3JqTy2gls,0.0
dv77QpG2v-I,0.0
bPEvrnnc8PA,0.0
H5VGPSWhv3s,0.0
S9GlQAvXqrQ,0.0
Z9t8WVNZziw,0.0
WLc5tJRdztA,0.0
pLeRXEDd7vU,0.0
HvomjQDl0LY,0.0
FypeNFRqxxo,0.0
OJqxxj-x_VE,0.0
tasey_7bk1w,0.0
2KbjcKqMkcw,0.0
46_sGQotKrs,0.0
beLTky8pmPM,0.0
pV_72XGMJrs,0.0
cAA0NCSqimQ,0.0
NOeEmjilDHw,0.0
9Zawuw8oMvU,0.0
pESxiK4Yq58,0.0
254hm79PUZU,0.0
CqtmJrulneg,0.0
KKHfSWXf1To,0.0
szc396KXvoc,0.0
yNu2UR0QaIE,0.0
L63QPxv_vw4,0.0
x2VGb4IoPPU,0.0
0vdIjgmTJ6U,0.0
G9sToF0fqG8,0.0
CSTI2AhH3Qs,0.0
0Sy8TK1XrJo,0.0
qKYO2wS5PKE,0.0
v6g5DTPsylE,0.0
xd26M1gvfXY,0.0
UMgUkfE2cA8,0.0
8SN5VI9-PZc,0.0
3oOqRcqymOs,0.0
vsjpncziXuc,0.0
9XA8q2-J3Ek,0.0
9VtHKqW1h-A,0.0
ggpcdias_Ho,0.0
K0nYZ6ek4Mg,0.0
Z-YQOFN_vUI,0.0
sNF4lte8ExI,0.0
JDYyRcog-nQ,0.0
6W5ixeXYPW8,0.0
DkbM2amkS1U,0.0
oCFgRgmPefs,0.0
lmcUSVt6tzU,0.0
oUbPdtPEAEU,0.0
hsviLyKlXn0,0.0
0kXqdLDBgzc,0.0
3SboWafcon8,0.0
K7Gyoyz0sp4,0.0
NhBJLiEH1ec,0.0
0NKTFfix8dQ,0.0
Xf7eZo0guAE,0.0
N9-sUBHO8G4,0.0
B1HZQSc22V8,0.0
6twVC8nEicI,0.0
1avtxTGdUqg,0.0
1US3Qm_VrS4,0.0
ByNXkpy2ZFQ,0.0
R1ixsPrBxdY,0.0
TB6SQ3tRN8o,0.0
EbYlLzX88tY,0.0
eveaIYJAzzE,0.0
SNPyZJpyH3w,0.0
ZLvDl5vx5hU,0.0
VuoV64jqAzg,0.0
Sg2MrxD41LU,0.0
-LzdIILq5vE,0.0
V5H1533Z8cE,0.0
JtUSMLdxIaA,0.0
Mrwg4WVyq7E,0.0
BrgSwnUc47s,0.0
LF5gSkb63bg,0.0
do_bNb0AMOo,0.0
Od2NuW1DUhg,0.0
yXyYyEumKj8,0.0
MSFJwRBToMk,0.0
B7xEb6djGY8,0.0
uJNPeLyMacA,0.0
MaeR_yQ-h8U,0.0
UfIqit3p16Y,0.0
lOMBXfXLTu0,0.0
aFZrpa_Bwjg,0.0
rRW79Jv7i2M,0.0
hOUWmCi7sqo,0.0
yHFbd_F110g,0.0
s347cT7qDwg,0.0
ARJUWGrEm4g,0.0
5cCS5ZSFQV0,0.0
9ZyaKCK8mis,0.0
qemgkeGJ3Mo,0.0
NE-gcxAwzeU,0.0
0o_pnhbW7ko,0.0
kEg22xErDqA,0.0
4jhQ8ydXXpA,0.0
VBlSoYBZsfs,0.0
hLs6fTkU4Vw,0.0
rESZBLktxTA,0.0
TPlygKtcBms,0.0
Bt_D_At8AkQ,0.0
SzCsf6g8lG8,0.0
9bzHOkaqnvI,0.0
O995nGd3emQ,0.0
rQtTIp104Jw,0.0
BhGXeNlorwI,0.0
vlF6hkGkbBc,0.0
NYY7Of2kxG0,0.0
lqSNw_VKf3U,0.0
ynNwY48JHIc,0.0
8xSgVOoVY0w,0.0
bpP9INVwkAY,0.0
eLOU3pp9LIU,0.0
3psm97IA3xY,0.0
5iJ2vNSdwxU,0.0
-mn4koNZQUo,0.0
1QYoF7fj0wk,0.0
oG6xOpS5P-E,0.0
KAH67zgwLMU,0.0
DCccYnNvU84,0.0
1nw2Le4rybM,0.0
EgsjCSj2aeM,0.0
JeFeX4bQI_I,0.0
AnqKrPY5rgI,0.0
MXaoY83dZ9o,0.0
zfjMDS8W5jo,0.0
vKmZ7oio4i0,0.0
fkA6fzUxeiE,0.0
cjvgYR7GldM,0.0
pei7t2BV52I,0.0
HenngbXirAY,0.0
7o0peqz0Ik4,0.0
xIpRHyFlK90,0.0
bWUw3knNRxw,0.0
eIOnKxWpqk4,0.0
Kckf6hscP-Q,0.0
p1ZpHVrs-mo,0.0
YOtE-mFt9Ss,0.0
q1sXDX1riOs,0.0
nDJe5B8Y5mc,0.0
qU4nvianPTc,0.0
PiOXnrn9Csw,0.0
bJuAsXZFkHc,0.0
PpaDuabWl5k,0.0
m6xvD4l9vSk,0.0
GyBW9aHY9Gs,0.0
1jPHcIssuWM,0.0
3eIvSxzVQxo,-1
LWYmX9etQy4,0.0
arEHQIKP64g,0.0
r19itWRD9tU,0.0
erWi5cmmzIw,0.0
mmded-66eY4,0.0
vajvWbIMrTQ,0.0
bZK17YOxuaM,0.0
g-F1FB6OGjk,0.0
Zdu41uMRlfA,0.0
9U6rnc2xcRU,0.0
sslAdI-qMro,0.0
r2NK8jwvdtY,0.0
wsWbD3Lq6jg,0.0
Ysixba7ptfw,0.0
lxFbaosVIhM,0.0
7Slnhfmdnxo,0.0
ftyRlf7142M,0.0
bEV-YjYKLDk,0.0
BLtRNCzFFZ0,0.0
BdORtrmuY2A,0.0
hrjgzLwvjrM,0.0
XCo4QayE6Yo,0.0
VKzuYoeBw5E,0.0
bxXKujRnGSc,0.0
k0aI3fa8OY4,0.0
MHlMzLVI9Kc,0.0
_SvvrC3FJCY,0.0
PTBBQA_OWEo,0.0
V0ota-Dgo3k,0.0
XVDc6k-s-mI,0.0
tisL70yE5lo,0.0
497QU11-p18,0.0
W7uiABFLccc,0.0
L8qxpKTxYvY,0.0
q1L5KcdeloU,0.0
98KuW1CqyP0,0.0
EhzqOPjUpsI,0.0
muEVufFUHtw,0.0
0OYfdNlwFaI,0.0
CZIZMjit63c,0.0
U_lp0w1eT6g,0.0
ripLQ8dvpak,0.0
4a7fZhamIrY,0.0
5XitAJK79lA,0.0
yWrrI0MGTFs,0.0
bN0Pdq3EGKU,0.0
ThxmcVbV1ZI,0.0
mLgVk0J3xIs,0.0
CYWu_b1XEqA,0.0
K2gOW8iLxIo,0.0
qCpdOe3Vn-M,0.0
dRPyR9nRp7E,0.0
6_x_XrxUWXQ,0.0
1j7yo3b5dXg,0.0
fXOKXZe9Ld0,0.0
kWAxwPRflBk,0.0
SZPc6YE4KZU,0.0
qX1l-KKbVqw,0.0
u1iDHGKJcJI,0.0
ftwecXoyX6o,0.0
gy9yR3wHaec,0.0
C8t04S_GnqM,0.0
E3FxxhYSBEg,0.0
qQNrLyaE0fE,0.0
BOaW7Cxet40,0.0
rGQq_j-OFz8,0.0
4aYs9m1qT8g,0.0
d1ybCRywTjk,0.0
vp2vtQYk-lI,0.0
uht_yh2zG8U,0.0
vFlW0XbJMqI,0.0
JV2IXiFFY5U,0.0
zWmMTNfuXRs,0.0
f2vcyzyg8Nk,0.0
yD4ZZgZToKw,0.0
ocL94IA9GT0,0.0
jPj8PNyV_DM,0.0
Tlj4MjhPMs8,0.0
tKKUeHh1kgc,0.0
rJEGXJ_a0r8,0.0
L_Qz0CnU3WA,0.0
EqHl7oBYn0Y,0.0
Mo68ykXpyp0,0.0
gQ053U8UBEU,0.0
FLj9d8aDyUU,0.0
CVZ19VFs1PY,0.0
_4pudd6tsao,0.0
Q8F4qdNZGQA,0.0
NTyLFHWd96I,0.0
BgO-Ajj6PdM,0.0
C1sGAarxZ4s,0.0
VT1MmcEoCl8,0.0
otAICZhVWRE,0.0
tIhiPESWeNc,0.0
zx1bdZR_OwA,0.0
dprHL6nm18o,0.0
gd3aqkHKdlo,0.0
LXVirC98LGQ,0.0
oZgj17kleTc,0.0
J0WYeAe6xtw,0.0
GaleRKWMQ7I,0.0
5FhqevVg4Ss,0.0
0Wtc-if5BFc,0.0
KtT-UkslBOM,-1
34SaGGUkbPw,0.0
-GIKwJSOjc8,0.0
qT6qsXdJyE8,0.0
_gQMJZCG4pA,0.0
JyvXmzWFlzM,0.0
60Gwrildaw0,0.0
2kCsYSLqXck,0.0
JahuD4MgMsQ,0.0
v5Dx6b1Oghw,0.0
tOeZMHmT0tI,0.0
00wSyoDSQAQ,0.0
AYaBMtBQx1I,0.0
h4oIz1yY8jg,0.0
Lx6K8o14b6Y,0.0
E1_AvsfovP4,0.0
YrSM6-tmDo8,0.0
WtImaD96wh8,0.0
a8muGkQJFtM,0.0
HoGpcsVkxRA,0.0
N4DvPNief20,0.0
Vq5QQ2FH_Mc,0.0
pj5krDueA0E,0.0
VTpS_lpGOks,0.0
ATgHkSR-V5Q,0.0
9vrjcVIu1oI,0.0
2uRsUvQJ47g,0.0
-oYrlpVk3JA,0.0
7upQsRs_Pg0,0.0
x1p2T0y72Ic,0.0
1hhQnjtHzRQ,0.0
yN9LoLyYpfo,0.0
Yh7hdwGG2yQ,0.0
rRz6h9Ey9rE,0.0
syhbQ0uJpU8,0.0
nFyvNdbYj30,0.0
OYCjopf-w-s,0.0
oMY2pdR0Riw,0.0
cE30Y2kujcw,0.0
NUdXzJ70qW0,0.0
RiF0VWDK0GI,0.0
VCGVoX1W3Dw,0.0
ebH3-yvirb8,0.0
dWGdxflCXmU,0.0
T0ZZvriqK6M,0.0
3bXJe_BlEP0,0.0
PTMnJOLOT8w,0.0
KraiD_1qi58,0.0
2omePNXJams,0.0
mT3F0H_h1Q4,0.0
GTny53DQQ1M,0.0
fAURsD4kr7E,0.0
Ol3nq7_0Oks,0.0
sQxOgQwMLeY,0.0
ykqODNRZh4U,0.0
_fXnFgvQmvM,0.0
XLO2o4U0dAU,0.0
tZLg0dqL0AE,0.0
fiQyOaligEA,0.0
nUz_Y5l7BAg,0.0
z59cZ2vv-vg,0.0
2MvTHEnkB5E,0.0
9x_rsSNNnG4,0.0
uPKDYVyT4mI,0.0
C6evrtUp50w,0.0
mXrYDZf7-94,0.0
BEHV3FK6GII,0.0
WbO7D2bnBkI,0.0
AdTM9_4vCGI,0.0
jfwpWmK9W9I,0.0
LX60qUNYRwc,0.0
CALkj4hmaAE,0.0
TQMdAtGjS4E,0.0
K0DBiqZ6C0M,0.0
27hL0fr6uCk,0.0
xnGJeKAIKbg,0.0
-oEIaz8JYv0,0.0
Cb3CKEpGnu4,0.0
arhClp4iU1c,0.0
hfxsLvc7oA8,0.0
6BMdsBQ3mT4,0.0
MxhH6_FgusA,0.0
2xltHnNHBeY,0.0
4dUmfmpMHmE,0.0
Bu8WvswW0JI,0.0
BUe4uk03Pcg,0.0
ojbRRQ1jvo4,0.0
-f37G5HlPe4,0.0
i3Cuk0rck18,0.0
Tms1-e-EJGQ,0.0
lTKK75djg90,0.0
zjdZbBJTG6U,0.0
KhGrsdpG2yY,0.0
hx2DMVTvAM0,0.0
S-nsHXoazB4,0.0
k99jAHKq_-Q,0.0
73tcOY4K444,0.0
a9ic39uzD-o,0.0
25wkKzXYUdg,0.0
Qtjf61Sc7Y4,0.0
DMk41m4PlBY,0.0
y0K-RHAT7bs,0.0
2c-ZjrXMbmA,0.0
ryIa5hVB6xA,0.0
QOM-nWyViOA,0.0
wzImUd1e3gQ,0.0
sAkFppeExQ0,0.0
jxJl8Me6GkY,0.0
wbmv4vgxVsY,0.0
p2ghqqNi_ss,0.0
4sf-0wdMc8k,0.0
9AYtWb7Mp10,0.0
IxjyBFSFR8k,0.0
K92FFCnRDQk,0.0
ajS-kKk10EY,0.0
sxRgmf_HOmk,0.0
7B-b5MuR0Pk,0.0
zekjQGGaGWk,0.0
8V9eMphr7Gw,0.0
bQLCjoke3Q8,0.0
jLMXCHuLEQs,0.0
QqXEIR5kXs8,0.0
T6B6cW1QXoA,0.0
QviftJRmSK4,0.0
23prJeMLPQk,0.0
NITuxIZxCXY,0.0
UpnspeH097w,0.0
OpwzZbYnF8c,0.0
tnwlPsOpcPc,0.0
Cnxns4kJ2jU,0.0
BgIUi8eianI,0.0
zjeC_dhyRe0,0.0
ljcgvU587M0,0.0
bZ33dpHy6yg,0.0
iOLFdH8BtOk,0.0
eoCwwsA2_7w,0.0
rBqBld2CYAc,0.0
cAw2jHAFXDw,0.0
uvhGmwMqvnc,0.0
YmTSayCcBWo,0.0
ohx5fU7pHPw,0.0
cUMGJxnfaZA,0.0
56DOF9bkcC0,0.0
eoE37f8hR7E,0.0
FbToAcEmsWk,0.0
vyf8luG7_Pw,0.0
eHU-yeraRE4,0.0
2w4NU1V4yKk,0.0
1m2AN1Wj3_w,0.0
G4rdbYsekHY,0.0
gf9fH4Rebok,0.0
lejWC56S6is,0.0
q_gcd57Ly8w,0.0
d37fxQvyq-I,0.0
UNUF68yTAQE,0.0
hLdX4-RPB1c,0.0
_gtP2kOwXpM,0.0
1OeAmCjdvqo,0.0
CjFhHG1-wm0,0.0
EsWLYVCq2f0,0.0
fjhX-zkCLqE,0.0
EgsjCSj2aeM,0.0
W0Dm2NIenNw,0.0
bR9glAt2rAg,0.0
PSR2e0Q6IL8,0.0
_EJtqQgP7xM,0.0
ub6lPBGMKd0,0.0
DRpfZZ-F-8s,0.0
wePaFaYvxMw,0.0
VxH_Vn8H-UU,0.0
c5izlVSDWqw,0.0
9FdmRUhd5V4,0.0
lZfrYfocBEw,0.0
fHXhrY1etvY,0.0
0k_F1amwnew,0.0
Q5wgZw3SrTw,0.0
avkaSplcbH8,0.0
-kpCS4_sX1E,0.0
3sfZhVQdhMM,0.0
4eK-mFniBNs,0.0
TZJqgM86fyY,0.0
Ba2XQ2A-FwE,0.0
w5rmu2Af5qw,0.0
N47SxYTYPJo,0.0
0pXi3-Uc_9o,0.0
by5qKkSuNCU,0.0
VtN2aZPFAms,0.0
AQ78L7JSDFE,0.0
FUFifayj990,0.0
4Epw3bZUOoc,0.0
0DnVWCoDx3o,0.0
u7fl-o-J4wM,0.0
yGJiT17i3_o,0.0
Egxven8hIRQ,0.0
1U8mIUlb-K4,0.0
aX2np4Giaz4,0.0
4N717E_GOPY,0.0
oXi97cCN_CI,0.0
1SiiZnaNS9E,0.0
rROiTVIBeA0,0.0
Hz4fd3KYxM0,0.0
wYQ3hfFfLGg,0.0
IDYfdKVcKc0,0.0
Y_R6kz9lB4M,0.0
lR9pfsVyHaU,0.0
bclEqF1uQcg,0.0
z7aiuB6T1a8,0.0
KqC7XokUgtU,0.0
Gc266cYaWN4,0.0
SomVk2kNVec,0.0
o1KVg-aoSLo,0.0
FGYs_gmuJZE,0.0
YhUgstpCc9A,0.0
1inQqycbsJE,0.0
7gCAVhEBhLY,0.0
A4PlrNz1jGk,0.0
Y8on4NMp3dA,0.0
RzMMJ-P-Cg0,0.0
z2sLYghEvSE,0.0
R950ODTuFjE,0.0
JYQjJd2nvxg,0.0
6JyVRD5JL_I,0.0
Dum5YamfBvg,0.0
TXkAmrAiEIs,0.0
Ybsi55g3DV8,0.0
SkxzRArhFE4,0.0
moNg2N6b9l8,0.0
f_XepdqvlI8,0.0
rgANpyU48cw,0.0
p2V4cyGxGqw,0.0
kfs7tPZ8EFE,0.0
LnfLNZJbMyg,0.0
uW876pCP6XY,0.0
L8H-ZiCU83s,0.0
0lLRQkmyjtw,0.0
eWr67jCWF14,0.0
OZdxmd5U-qY,0.0
8uRUBcYrvYc,0.0
vrYI3L1n0Ss,0.0
yPXc72uw3_E,0.0
uNcF8x8xshE,0.0
SmnBbgkp_nk,0.0
vJWr6xhjy6Q,0.0
BvMAQdVdpCA,0.0
TmN_gy6kpzk,0.0
xcZVGC6ODjM,0.0
Udet9fRix6c,0.0
Q-qRpzbDvAM,0.0
rctZ-LEfNis,0.0
dGqFo4cb71Y,0.0
vA8K76md1RY,0.0
4kj8mZI947A,0.0
serx9wS01iU,0.0
CvcSUsNjnhc,0.0
AczkkLOMoqM,0.0
lOqy0EeQ82E,0.0
ir9cVX8jevM,0.0
dJPx3gjq59o,0.0
aUTy9mbTbV0,0.0
ArP_HiKU5_I,0.0
rv3MCRMpTxA,0.0
09ENWbPyOVs,0.0
Z24znBwsftQ,0.0
l9P35pVi_v4,0.0
PAMOzckMD5o,0.0
FciYFYU_eiM,0.0
iTCgvzuugZs,0.0
8I-0_5z3otQ,0.0
ndjE3Db9Osg,0.0
07-oTM2Btv0,0.0
EGR3ppKDKZA,0.0
6QzfDABqVs4,0.0
FFpeZ4Wu56Q,0.0
NPwCWJICQkM,0.0
qn4iIHYORj8,0.0
wxc7kw1iMNY,0.0
abjvUI-SDgA,0.0
bVFDRPK-QXs,0.0
zutycNuuWBo,0.0
kmi0RX3gSvA,0.0
_8GrnS8TJWY,0.0
LCaZFRU2fs0,0.0
O8nEgwcyGhA,0.0
kPqT1eIYUcM,0.0
5ZEcsR-XK3s,0.0
5kIlg5qiq_Q,0.0
GfIyKKo2DXc,0.0
XJoGt5VG1OA,0.0
cz4qHEnIbmE,0.0
PsTyJhTOwEM,0.0
iuTsoJ_EOpg,0.0
AQg3zTC1tmE,0.0
tKidlgFof_8,0.0
XNvu9VW1j54,-1
A5K4mbrk5gA,0.0
sx28YLKAjcw,-1
FBObQYD-ucE,0.0
OlC8XFC-0Y8,0.0
2nFV72SSkCM,0.0
Jlc7wZW-QvE,0.0
BhrTgjwGHeo,0.0
FzLqnvFb1bA,0.0
IzMTG1AoLWo,0.0
hfEKxN5DdGE,0.0
ZE6uiYI3n54,0.0
DZlNz2zNQJI,0.0
HTsZi18Sy4g,0.0
Yw6TYTlKqJs,0.0
I-fHfuzQyi8,0.0
Cfd2IrYdbGc,0.0
5CS5dXXAmv8,0.0
XzpbjZmRdug,0.0
eruzo4ASKEk,0.0
FiVicNOA3bY,0.0
c2keWa2iPM4,0.0
5Wtp_pDFOMQ,0.0
VAQbluOq2MU,0.0
KkpluDltgu0,0.0
RCQY_DpzXko,0.0
JJDORzjBVRE,0.0
-OY0rpwJGzk,0.0
rPWaHrRp2fY,0.0
gCPcby6miF0,0.0
YKfQt4pJnpo,0.0
GaxLqWtDdF0,0.0
gN-2uwNAtNI,0.0
Pf8L0Via1Wg,0.0
Cg982baWIhU,0.0
Zb55liM_I7c,0.0
rgiCjLMo-i8,0.0
hs6gZ6Zelx0,0.0
AUy189V3Ego,0.0
3swxJiq1Rh4,0.0
ZNp_oL83vIQ,0.0
XcP2s3Lme9I,0.0
nEKCX2x5h20,0.0
-2niwA0G4p0,0.0
gedQImcplz8,0.0
EqUb0oyOvbw,0.0
UaCvBzPUq8c,0.0
_n-1q4wwI9E,0.0
FLxE6IPkfuU,0.0
0bIi5X9MOA0,0.0
KzwoBGQ_KQw,0.0
V09RiWfA2uU,0.0
vwUPVlLkYjI,0.0
Tk6JiDDDsJY,0.0
38Lze6TbFVU,0.0
3LycGFqW8NU,0.0
ziat3HOh7yw,0.0
PropQMRCG18,0.0
OfVTfPdWAIc,0.0
VDscB6TnoCA,0.0
-xZaqFbaDdY,0.0
4USO_k45yq4,0.0
u0iXSKh2uXc,0.0
1XM3op35zC0,0.0
QKRJoDZKyE8,0.0
gGRw5tcGtYA,0.0
fd100Oz_nKk,0.0
sZRzZIwefT0,0.0
v_FoMCx4YaA,0.0
h0yMoDiygIs,0.0
DXDlwuL0C0g,0.0
NXiD9eGaEEI,0.0
7upjxiCO4GQ,0.0
Hro_4yIbXXw,0.0
yOUN_sGM25s,-1
h5a9dAd2ML8,0.0
dTMPDoWwv4w,0.0
xR0JiZs_8pY,0.0
FgZdox90798,0.0
z8MSUqtv58I,0.0
GDwMCoSng6s,0.0
FLfjZtUXwMM,0.0
bi5MZOzgup0,0.0
4TRMH2kRJJ4,0.0
KVMSRHd1g1o,0.0
kreVZl7mZz4,0.0
0lQbcx6EUL4,0.0
NtsRRm6ysUQ,0.0
rklPP-bH9co,0.0
iBKn4lunE28,0.0
xcHXqEKcxOQ,0.0
GMh9ykLIG5k,0.0
RTRP2Sg-q00,0.0
7yEpU0n9ZBQ,0.0
_W7bCNmNhq4,0.0
o6p-PRP1Mt0,0.0
JaoF981kfWk,0.0
hOLWL9fDDuo,0.0
Laj05Ehw6S0,0.0
c4jjvbDlnUk,0.0
U_-tN9bbDsU,0.0
Gr-vgayhLYE,0.0
c22Ap0ZwGaE,0.0
V15YOAhhDIw,0.0
7vowgKYJpec,0.0
L7b2qkQS-M8,0.0
gEoeMnPYzqg,0.0
q0K40a1R6Aw,0.0
-EwKEGmnUUo,0.0
2ye-juKxc04,0.0
DOIDjr4IjWY,0.0
IlXwwT7sd0E,0.0
0P5qoj6eE7s,0.0
VgzlxNUmqH8,0.0
YqKJ6p3KTQw,0.0
mAKGpyV-anI,0.0
V030zcp2g0w,0.0
RxuBTC9ulpU,0.0
tdrhyQAZHqM,0.0
9K-Lk5orfOA,0.0
YxSP29dsEvA,0.0
8obOyPZ6jac,0.0
su7v7YoeQGQ,0.0
prWROi79FZ8,0.0
j0ux9Q-HqTw,0.0
eBCtGii-G9s,0.0
3Zj1_E42gUM,0.0
uk8--adzKMA,0.0
2KhyaJGu20k,0.0
Mo7HqsJg-jw,0.0
igOagPXQQT0,0.0
qQIq1PGiyh4,0.0
Be2hdemKCEY,0.0
ih8NSFwKYD8,0.0
KrlcJ4HH90k,0.0
lOG7u3Azde0,0.0
Um0wjgwEMbU,0.0
5kaHCykDzKo,0.0
XsaLQb_edaQ,0.0
NdYdVxhZBJA,0.0
0F5VqylVyt0,0.0
hD0HFEY3efo,0.0
z88A_aq0oSw,0.0
ZxYlTR9qv8E,0.0
5kRcdpL6by8,0.0
jXMCB7V6Yqg,0.0
haNbvP1mKE0,0.0
djDKkMmy7Ak,0.0
XdfGHbC1B6U,0.0
3H5V6WlH9So,-1
LRNxd71jKFw,0.0
GaTS0lTrtWI,0.0
GclGf_9mQr0,0.0
sF75VNTwgzQ,0.0
-JypiWs_hj8,0.0
bLD2IHXZKRc,0.0
1WUhHq8U4b4,0.0
8OtbRkEL_Ws,0.0
ewVxlzCluqs,0.0
_G_LdvqtpTo,0.0
BI_5ezm6vG4,0.0
6Ae49yq6Sfo,0.0
Flix61jj06Q,0.0
OG-W33JyBxI,0.0
XdUAPe1LfCg,0.0
c3_5iOkuPWc,0.0
zCY6NeOsRvU,0.0
fZa3IxHWYhI,0.0
VpKW4OHF5SU,0.0
TVrk5v8Ckf4,0.0
DReSiwQVcKc,0.0
5Y2-oQ_WVng,0.0
JJhedeyBntE,0.0
xi1J5-lsof8,0.0
-SjYXYwu8cI,0.0
9tFx_2FzjeY,0.0
JYXFkCsFVEs,0.0
R8y_iLMZHr0,0.0
ypgllLHFRyI,0.0
xRmXt6ArW9A,0.0
wHMxOeEysiQ,0.0
s2c1EWAFaGs,0.0
v_6IeKlyOMg,0.0
3bMYgo_S0Kc,0.0
mq223JAZ75s,0.0
V5KQAIdcdks,0.0
19c1pOSxpWY,0.0
Va71nIoqyUE,0.0
7TAlzWEWmMI,0.0
lU4HP471-z8,0.0
sOhfuu09hEo,0.0
5oQpKkV6BMs,0.0
8HEjSvYXkCo,0.0
cM7KWVlCk-c,0.0
02Jr6geecps,0.0
f6AgREEaOEw,0.0
S1NiGJpCPOc,0.0
Xi8qJRK2b4I,0.0
ce7rnsF5pMM,0.0
OPEBCnDBxzU,0.0
EtZ4Dyofat8,0.0
vMOJyPQAr4g,0.0
uo9YPPPvB4I,0.0
Ye8bCQZ2Ryg,0.0
5vLbWsQWoCE,0.0
n-BOYpJZReU,0.0
jZyAB2KFDls,0.0
Ohbiwb9eEzA,0.0
fvvLlGk_Ltk,0.0
nCD2hj6zJEc,0.0
StStQXUIghE,0.0
81GF1DgYjJc,0.0
-X1uEy_G5o8,0.0
4eaNmkie1h8,0.0
ZFjHZY8jmtM,0.0
j4bHUVhX4B0,0.0
fGi__Kct_wY,0.0
O65JHeSDhuc,0.0
7nofOy1dXRE,0.0
Wn7d3a6s-Hk,0.0
FdKxwD_w7Es,0.0
c3oteSP2OHI,0.0
l5ZiW3mCuE4,0.0
YAOIbHBEvi0,0.0
A4FYYWyuMCY,0.0
Wyd1GhN2vJ0,0.0
KQMqmUxmwLM,0.0
NcEzhkmEfVA,0.0
fkCiQtgAXjg,0.0
