videoId,dislikes/view
QmSl2rco3B4,0.0003650073123948154
MxhA4VWmvD8,0.0004318908180012093
M6PQdne_YvU,0.00039392135578976856
cP4tUqESUMw,0.0006568705241907135
Z1nsaa_C2R4,0.0007356019376831529
_bKzQHy_OBA,0.0008653513326410523
PxSIgVL05FQ,0.0003848620910840282
9q1WYR5MYpE,0.0015158077089649198
BrI2oW5pVLE,0.00044202028289298107
smtBUVcGAtM,0.000713544369486248
sRHmN6PR3eY,0.0002896801448400724
eHrJCFHPqts,0.00036463081130355516
qTcbmj9BzZ8,0.0006204272753877671
d7odXAOfxTk,0.0028035083229153335
QH2qtiasMDE,0.0007519653640195966
0pUm1Ke6FqE,0.0006212868403681124
rfVRVyxo8hQ,0.00058235013219348
LUacBgCstYY,0.00031378641458426593
wHvHXqwvr_s,0.00048883430901482
uH7lTCiJCpo,0.0004339682974738477
bnJUTEJylgU,0.00186543962193757
Edls5YYR4cw,0.00040591425709054477
v0zSlVEAPbE,0.0004530203717598426
t7BbVQR3jqQ,0.0005821831734238772
Da4FR1dzpt0,0.0003090416764775135
atWVho72opo,0.0005186214454860363
7UTnXkNx81M,0.0004212398492897428
zZ_9GBxsr4Q,0.0004531550923303501
p0Wg6C0AEt8,0.00025549636556419986
-Y1z3W-8Jg8,0.0005358996556001514
XiUbeMuz_-A,0.0008101851851851852
NwQEHNJ6gkg,0.0004803227769060809
2LQPZCapjHs,0.0003747241613812055
Rb0QdmUa-s0,0.000416276407534603
2Zhoef3GdMU,0.0006764692764008861
dRau-Dj3i0U,0.00045190931686374934
-p-KB_G0SCk,0.0008862792887608708
nWpEy_1oDF0,0.00016175801001701455
HRUAgPVj_xc,0.0003983483353694031
ky9SatRoyCY,0.00010225445245839329
0NiGayoNKnk,0.00028875028875028876
7FIqt_wB_4M,0.0003033501229199977
Q5LSM6wY2VA,0.0006792654229640231
xRNFPRZ3GCg,0.0002836758719487114
A_FR9CbIv8g,0.0005093644698691325
7Gasxo-TMkM,0.0004315227358541453
zjUcINVLZ_U,0.0001839080459770115
D9vsHdCCGuQ,0.0007455099966113182
CNefVOt2quA,0.0005557190023209441
qywFe60_oko,0.0012436996792563985
CjNs4IOoZO4,0.00039466578039965103
f0mRHgjd3_o,0.00025365331228950297
wfoUi2nsKWs,0.0003025512635297143
8s4kTm788pY,0.0005644827456440749
74jE8tX6PZk,0.0007293439377626507
JQDckU2xDkU,0.0005076142131979696
uZABN17FZ6w,0.0004360861270100845
BB7g8wSd6kk,0.0007794682294523514
TqAsQg-ts70,0.0009110233829334953
FzWOEaFArKk,0.0003566333808844508
uoHbIXAq-Hs,0.00041985934711871525
GygdLI6EEUc,0.0006622853940598095
5hqJrFvYpdE,0.0005366966322286328
ib3r6mPD3aY,0.00017225536628197202
sZKjENdfNIU,-1
t3HzM0xU5P4,0.0006582445125193043
k1EerYqtp1c,0.0003989918407450126
MbYpyHlm-Yg,0.00040671252497745397
M7syCjAGK_w,0.0008702875904901302
VEd-fWQbiIE,0.0006795861101367941
0hq72EDHeKU,0.0008887065901011758
MuqshhMXR_E,0.0010879912960696314
wwXa9v0zztA,0.00034487515519381984
991kcSdUge8,0.00042529922838568566
cFsieoC9ll8,0.0005689900426742532
uZ11jKO7Cek,0.00042356215774664934
fXRLVoMYI-s,4.993508439029262e-05
smpfb6jjcK8,0.0
VxWBvIdVs0s,0.0
cIP7_2GD3Vw,0.0007894885242203801
a6uCQ2MwnXM,0.0002827414612078715
ZXgc4xeq20o,0.0004635889511299981
e9VOMZVWOYI,0.0004210982241686318
ZAWDGVFnZaY,0.00027440864936062784
ilzENSn3L_s,0.0
WBtiGBxd1mo,0.0007781236104935527
bZl8EGqXmgw,0.0005446993940219242
ao00Mt0UK-I,0.0003405709827330512
UyWEnGNV2iI,0.000523149359142035
mLCdedZ-mB8,0.0005388511693070374
BZ0tmcR4974,0.0007704160246533128
IYTxT84uIY8,0.0
y4V_HhVPa5E,0.0
TfUuzvsNfGI,0.0005138380138380138
8qlJ4-is4d4,0.0002582635851743109
Ey2dZ2bao2w,0.000808298531591001
ZtlAxPtQW8w,0.0037735849056603774
2B37T5N8y7I,0.0005691130941540703
gAG6cdUyJMw,0.0003452024208237852
gG7pLrEz9yw,0.0005765017871555402
Zv9a4Q0fch0,0.000552248880161993
i_EYVKsurto,0.00012090436464756378
95dehdEa20M,0.004123711340206186
Yr45cJlUCZU,0.0009082652134423251
e3HoTYBr_Xk,0.00364433344376768
biK4Zn0paW4,0.006958380026582576
IuPW9FCz_hw,0.0
6V6nRr9YTA4,0.0019616893607200554
rFsrdOHBcBU,0.0006812541564613713
ajGCmKP7oV8,0.0014085126986222985
YV-n3VoW5Sg,0.0016951226975093323
vpjRHmZzrz4,0.0010635216137978255
CCwTfu99hJQ,0.0010286268801552644
O2gxB-Sutwc,0.0003756609731045764
Pe1Xjk_bU_o,0.001928923158760816
KLvBbtjZ0kM,0.000530861694042314
dTWc3gsqgh8,0.0007582629060665832
DZvl9T6nw9o,0.0016577403723539914
an9fP8Xy2QE,0.0010566037735849057
FWIZNVgKplA,0.000594761641130767
e893McDMBUw,0.000703309552392814
ER9dRNE7cy4,0.00072565575000341
RLV_yaYyQLk,0.0011729358584537095
Zsda3ZMpo2g,0.0008414584250059829
sjro931UJ_s,0.0011395894398045245
AdZCGKTUsmc,0.0010038011745971953
KAybdSF7Tes,0.0007888944026669721
PQgcz3dERBE,0.001498323750304347
JiSUa6IJvVM,0.0004913237997248587
xmMZUihhJuA,0.001055961801729607
6fbYGoF5kuk,0.0007171245895973734
u1380qlsOxY,0.0008426999916208808
OaUF-OQZj2c,0.0007305117464171399
Mxb3_clOKmY,0.0006950638414129483
BklL7rvW3Jc,0.0006925921136552426
ZDqcRtzveME,0.001123080086682801
XX1k2GoepP4,0.0003007135053064072
GGFrfU9pagk,0.001630970922360696
5-hvc4FxFD4,0.0015788421598289702
c3YOBzubIXk,0.0006359204191018381
ejLB6s5HvyI,0.0006295547615673228
SXm83naB7A4,0.001990689379879522
LYqBjx7Qkec,0.0011614735528778278
Fm8Ah1s_XtQ,0.0007237344698645008
aNiRI7cIay8,0.0009148272383945955
qMnfMdYRpoU,0.0016236877700441929
K9dj8JYUZtk,0.0012566192541451323
Ajl5vAzMjH4,0.0010094849523649288
YWTmZwImH9o,0.0004490444115875363
zg5yfG6QGNE,0.0018928626370318844
bC59f3kX6-0,0.0006727444199937126
VFL2OFDxrVc,0.0007248913437440948
UyuTxXK5Bn8,0.0009062299930567453
cthwYXeKwyg,0.00047899274668126453
lh5Jttawd1E,0.0006580756246084224
QlOZR9yRTnA,0.0008035310095065641
DTDaJKniGes,0.0008712402784771679
8AsEtxuUlDo,0.0009838182395802376
SuIYw5jybmg,0.00041346121259362186
WJwwjN6BYrU,0.0020144411887819172
bAb_oqmqyVA,0.0010407580683530252
E_3v5vVqLjM,0.0006649943601744138
JitL6exvNd0,0.0008155285272959019
S07SqzxJpJg,0.0018709073900841909
fvzzV4YUMko,0.001804266439368226
VT5SWbMeGZY,0.0008013158449664713
p824hbSmvCI,0.0014413354941414374
vpG7gqSWjH8,0.0004128989636236013
C-eWsbt2kxs,0.0008571705078043992
11ypZudY-9A,0.0006269964888196626
t-tWO5jBP5A,0.0004382746249184605
N-uBWfutf44,0.000751913681952839
ubmo4e4PNrk,0.0007704021409070021
q3CzyDGI-Ak,0.0006007854897891292
7-wHjNAjMbY,0.0007272468004705714
m7UKRFnexJE,0.0018204256680019188
Q98fFXRlgwU,0.0009189384868146251
j75X5O9pv_A,0.00048378580813103966
ZYriJKQqSDk,0.0013063474812325011
l4P6TKgijFo,0.0010244513681929017
mXTPVcx10w0,0.0005336141177008446
lKAnZtF610w,-1
pWGNOsFuFkU,0.0031021039940388436
dcfh-1f465Y,0.0022720457638456394
gX-Netrek5g,0.0008656729023267598
Hnjayaozb9M,0.00037374369307517934
pnKUyrkMsf8,0.0007071778552305905
1Zo4xpI4UmE,0.00014443561782335524
1wZJpVRe2rY,0.0005064100855566513
Q3DyO8nlS3w,0.00046202675737568803
tH3QxFG9DaA,0.001202472121456402
bGi_FhuJDq0,0.0005051963048498846
8Wfll2uooJA,0.00048038379802247305
Y-eCVRvYnxw,0.0013443408421088916
EGfmkl2hCvY,0.001097612692394043
SxK6pn-igTU,-1
8lP_PZai5h0,0.00040411474230292834
VzFVPsP4Hr4,0.000764667431334098
-6UeKeyho18,0.0003522619962145384
6C15YvjFTR0,0.0003642354417895728
sAT-bwaWU5I,0.0010090303981006488
fvCTNm9Lw20,0.0010730922127649197
eyuGcQVK5OY,0.0006373521722777744
pwfP0--pfBY,0.0004745919666628082
cn1PZ2PwD4I,0.0003710221825297803
ZrC4hdKjuVY,0.0007931718645710472
A3LVGtlJdj4,0.0011204509203354503
OgV1GGyRdb4,0.000705328644143822
m4Dwowg1ngQ,0.004075810067250866
Kyu3NdRwxrk,0.00045498302194933884
ci-wNbFZrow,0.0009724998649305744
-xOaI_PprGM,0.0006615013800287411
_44_RujM8JY,0.00021124966603913088
TiUW2VS3nVc,0.0006543239010576449
9Bvj7W8vrRo,0.00473720362869798
o2f5Y4JfaNU,0.0016264670548008502
Ysa5y6KcLd0,0.0035379190820534275
tWe2R9KkXcY,0.0003166320482293936
j0-I0Jq1i4U,0.000132013201320132
EwxswOsLbAA,0.001339530116131437
lZ6n8jd2agQ,0.0007253481671202177
7Kg6PEfqd_Q,0.0010405635375999073
Hj2VOLVa-Pg,0.002313453319217347
tpt-amzZAnc,0.0006382082003732916
PPVjqJvAo2g,0.0005729317165034226
6xduGOoPquQ,0.0010049373006510245
xOHBJtde2-c,0.00072188858340885
c4atm5-inho,0.000352177159198163
ZjevzfhvwEo,0.0009042983029976527
GQtNf4IKhXI,0.00039759235739135235
xadoqncFr4w,0.002064206316989541
2p58i5nAJmM,0.0005686365359504654
yfQR9_SbJx4,0.0009462229932187353
BxrDLfqh55U,0.0005772057828804372
-rOArlZ9Lvs,0.0008698362533253115
xlN3PBVbvUI,0.0005573234093810115
LNCj0eeG0Aw,0.008475545710749904
OsSpPXtL9YY,0.002066788660495911
aHTSkZ_5gUM,0.00032669221692363206
83AVO_aaDm4,0.000326512842838485
15puQuoAeqc,0.0009247225832250325
UF-8bV8lfJM,0.001052520787285549
TvYtisAq6k0,0.0005327115791424116
CVpNNVeBBrA,0.00023278423639923866
Gl32xLJ0lXE,0.0005134217923882488
ANf3eVzGuJc,0.0006326819315992635
4rBEdrA1r_M,0.0006521312119426439
AUScmPg0wr4,0.0012077444033618987
PN38w0abbfw,0.0004390052815712337
rpW9Q2540w4,0.00036559061163309324
JoCgvMFAtXE,0.0014499545973812942
oRxSaYziMzY,0.0003803727653100038
F5gARd73FPQ,0.0005258485283070409
U0ytk-MutP4,0.0009442870632672333
K7lVEErc5og,0.0002575825874170906
3OijDt7vUVk,0.0008866021336589052
rhbKLuevJqQ,0.0008054642696050003
hN3wxNhrF_k,0.00035161744022503517
AkPyKULwOEI,0.0006606904214904576
4dTQrRrwyWk,0.0016763632777832562
IDn5Dr4jFGw,0.0006865135004625239
rI_xK39SaQE,0.00034356513243362217
Bn5kl1mAqFo,0.0005184263538333926
8rlcLQ5kXfg,0.00022154282422792325
4QGngqooqX4,0.00046141572694538476
_iVbhergGGA,0.0010461666408150198
wJL8P0NVIUA,0.00047652569448204907
Zb14y6V93f4,0.001813236627379873
lzy0KCpEDgE,0.0003115796345616
okt7nqOYF5w,0.0010802833814798918
U3CM9PcVZUM,0.0007460946607600839
fUavAorDcZg,0.0004942627293133298
xwsJr3f5pks,0.001911436763300414
I_kwsRdDhDY,0.0006767208043310132
i3hLusPU6lU,0.0010097610232245036
Qys7KPGxRdk,0.0020337294724754778
mCsYrpQ2w3M,0.000869414014953921
xX3NOBiSie8,0.0003331097391248796
zF9qdiUG0Tc,0.0005561399054562161
UrqEhhp2jMw,0.001202435478405352
mHCfwoJSP50,0.001573521432447097
9yNi_YjeyDM,0.0007251047373509507
lzOP3MTjDOo,0.002480022044640397
HBpwya-G-6E,0.00040620134046442355
6IQ_VifOe74,0.00030287802964074534
xCARO_p1698,0.000581767409389726
cnKXg_cBczI,0.0034461381372620525
pXDe-lonyLI,0.0006599229761541265
k6hnefjjI5A,0.00030445372303409884
F6wtGH2RuKA,0.0005160085509988452
pI338_dytzE,0.002811377007924002
pXoJ-jF8d50,0.00039620697852558176
ZofHBgo6Sc4,0.0
Y0gzpgopALE,0.0008029355925589632
e_NSmUvq2O0,0.00033027280533720854
IDc3Sfv8wMQ,0.0008180994770006915
uTkmUU7SsPw,0.0004531520725043316
0in6rfjJRA0,0.0011848155297145458
75lPmNnMQ-Q,0.0009436070621539073
Yjbbhxkxfng,0.0003589948145193458
d_GyTaQJtAw,0.0
mzRXu5Gc9y0,0.0029571773629201562
NXEk2RWTTuk,0.0007643389996331173
ZVLs6BiYNSM,0.0003661152592714822
t8qQKkAIKQg,0.0005270647762610025
xq-0jelnNVM,0.0005005951520140611
q7aaYDyC2YA,0.0007435408141511936
kJQP7kiw5Fk,0.0005539255309404561
XQJi_jPG8gE,0.0005346813785058086
vy2OM3e5tUE,0.00043616989620021336
ZpsLsmGo6II,0.0007262387605496953
1X_yQ8m0Q2o,0.00016087807741783529
nlQxDHfXhd0,0.000852323283411541
tl_6qt72UTg,0.00044138237863568496
72UO0v5ESUo,0.0010255806761724374
rBPrIwwMYAw,0.0006680143947519423
yEM-3yMI6yc,0.00010992118128252512
w-6kttFzsqc,0.00047814722297888617
WBkeBvG4IpY,0.007942555375644242
RVl1ZWxoe2w,0.0004026926844869914
Q4a9uwV4nmo,0.00040428249840978713
gR965hqGBd0,0.00040980607091100566
h8Wh18cYKvY,0.0007830332043147031
T--VFcUUPrg,0.0002744651285977063
_cDoRRsfay0,0.0002342270170210874
8zbpU1oGvto,0.001255897822918407
e4WSs4WMGx0,0.0007756031606155778
Axn6swDxUDc,0.00045440793080943733
weKJWqw8-3g,0.00012756618340360818
oFEw5jLlTA8,0.00010909671813693975
UC7q7lR5kIs,0.0006545414050328952
cJXnrMSr7zg,0.0004344292160654727
mnvagBdO128,0.0009465754565254545
7YYyPAOcVVA,0.0011456393209578256
nZD3xQaXdYE,0.0003357164418418609
h6vj8Ryu0LI,0.00038369040760576225
AijV0lS7zyY,0.00034162482687514415
O1qVr_1thLo,0.0008957933022463006
oX0jcZQ16ew,0.00013189424418982328
5mA82CWRopw,0.0003155566462251369
uiZbuWPo-dA,0.00036859136368963536
R9yNWbetJVU,0.0005503873928146105
hKqf9ThWN7o,0.0011370411556483667
BBNR5VLYZUc,0.0003321516105770584
I_ZUZl3RYfU,0.0008349365310560119
2VNOvUkYCRU,0.0002516504179696282
8UHN_UwDo6s,0.0005510231058395083
MvDaL_D4fZQ,0.00016903973877696084
45xwXO2EJk8,0.00033276698951464017
eWCXdTLxf4Q,0.00041590681519158645
t9OKlHH6BwM,0.0003401023268293624
Nf6UCfL_xCc,0.0004071186037031524
W_8-WA_vBuQ,0.00018075918859208675
4bmUFRxNEIg,0.0004698022481861009
VJVJKwVmXok,0.001796025130728378
-t9LjQdrMiM,0.0002079587952989429
8hRGBcr_gJc,0.00010986502558382697
6L-3pkA_js0,0.0006386362575091264
W13MxGLmhqI,0.0013339950850255514
u7p8o6lZGxw,0.0010672687552255712
-P8KeFV8HhA,0.000414076616658804
-bwcoWcoji0,0.000464746731568202
RwmtZJ0BQ7I,0.0003061600592900257
zTMLfXLqfZU,0.0012861736334405145
IfbB2IIZEpI,0.00034012300557508207
whwe0KD_rGw,0.00035096241385991413
5uqadN15Wjo,0.0006553758062847091
7M6KF0KSk5o,0.0004598198588082551
vp3jS-KegTI,0.00044136264910507914
vZ3F9HiPUII,0.0010580186228684426
yhN_wvraz-Y,0.00028897531539935373
ARoHfTBQer4,0.0009675921991147839
DskgUN-4vK4,0.0024509803921568627
rG6LSceQCLw,0.005574120316542469
WTg1EvLMlv8,7.643403323940891e-05
Z_83dLLERD4,0.0005301376189557265
7xt92SQhJ2Q,9.922876141208707e-05
USHimdV3EzM,0.0005931555634857293
1GSRoLgLjuQ,0.0009909972782469118
jtatzJRPNZE,0.000490423435202852
EsfSuL-VFBw,9.165270448454704e-05
WEMbpF-KDDY,0.0012841075936792833
CuDdhvvv9d8,0.0009197293409761134
N972I0t4H5A,0.00736129887623592
yyM9ZA33IJI,0.0004631206863455489
cSEFT41noiE,0.00044599257603034927
TVK6UNFjxSM,0.00012111650043088523
XUJSH8pJOuU,0.0003173537014841678
gASAtd67D84,8.474545869132494e-05
bI3x6Orv1UI,0.0019505893805493873
TfAaW9ZOTIU,0.002156495030666168
wjjoC391o-4,0.00045981173925577207
zlabsbE4aiQ,0.0005930036936322446
IX3z6tj9dxg,4.197144401847287e-05
Ckw2lfuVTdM,6.856414825634846e-05
V7MvgS9kWME,0.0006553224651946993
_amXH_bMhwU,0.0008946989008521182
c6Bnx3ktFjg,0.0002387090613959706
sneh9h2BrXU,0.0006041136796328091
XQqZ9lXbaK0,0.0004091640131654538
bUiRXoeUO9U,0.00035158315617765055
ZkE4lGNPjkc,0.00022504360219792585
0hIFLbujFMo,0.0019413189582825508
vRpLJS3929I,0.0006347584818362373
c3Ql7uW-XWM,0.0007305439350240553
8Kfjioi0aFA,0.0009825472454357803
4yNn9K40uf8,0.0009752020061298412
zBTEDnlaFpE,0.00035040588681889857
dgFgGrljh1I,6.380725961229547e-05
nSJ74VjTZns,0.0008409893744817873
kY9L8rd-2eM,0.0002977853634326393
RB9gXLgxDXw,0.0004495607888120814
OY97SqzF6ak,0.004189944134078212
x724C_mntSE,0.000703368973220205
lvfigaZfHRY,0.004042590635535334
wjSmV2ObcdI,0.0004503693028283192
Q-DmCZcYK6I,0.002228084138105467
HMZecrhIT0A,0.0011628414682728439
3p_IUdFX-O4,0.00048554243061091384
QGB_QMx-1u8,0.0010179551687538551
wlgBXcYx1gI,0.0016588424597315994
wJVSt40tZCg,0.0012276006113796849
pbk_MoHS11Y,0.0016236473022580725
tw6yn04GXNA,5.477658659427665e-05
QoPI12ukIV0,0.0007067935714131682
lnRnF42Y3pY,3.1047964328277295e-05
n30InDrprfo,0.0005202147790515603
8u-elAES20k,0.00030815974568711515
7wJj2hSaz6Q,0.0
iqjzwBnWZu4,3.878181660234056e-05
R6XsCXaZyiU,0.00037782675222380717
jJ-_pFer_Ic,0.00020453399875060928
rhi3RaXGb_8,0.0009576458037858471
TSqoYlD9Zpw,0.00028181034665558495
QwyLUR7XYbY,7.172735541094515e-05
SYuOec8wmgw,4.4142676249424634e-05
xKthNleMn4Q,0.0009672633278776767
X-qeFRNQXbo,0.0003022574492262835
MPhNFTdhG3E,0.0003043786411478751
72Dv4s5DyGg,0.0007517177682886928
FJlnBXsYhDo,0.00024801442379172503
Enwp_g0NzSM,0.0022720243907784544
gJX8_Htt6Vk,0.0002306778594625206
NMusNLY5yT0,0.000579062866957861
_bmvtK4YHbk,0.00011878415044325244
vfjj0Iot7OE,0.0005277905397173838
ASAzwmORUJk,0.0008174045544297823
1h6oihZHGCE,0.0009862340721800411
qkxSAPxQ_Rc,0.0006525114948245891
vgmbHMcowx4,0.00098884100970242
GoKzHLQLBiQ,0.0007216034366474891
k_4ag6z5G8o,0.0007672188900261849
JJkkhAxd_00,0.004257134517367582
DYK7YOWioas,0.00021098715615686895
DvaqVWV87PM,0.0006093537364197514
lsXvF0C1_Kw,0.0004449159921458096
yV9N2_tB7EY,0.001379256554718454
MiA-98ArQ40,0.0001769897450428244
H2C38DEu12A,0.0012436142046923528
wCI7PkMWO6A,0.0011340085981547442
CDQzXcSG64g,0.00041278895226658664
SrycAULrPs8,0.0005020855862814769
dmW1KBjiOyg,0.00010604202812237224
pmQMR57Fzyo,0.0005238200264666961
4gIe8acCLck,0.0012533032799626925
KvSAsT4Y2HY,0.0006731579589002614
K8vV_K3Kuv4,0.00011860386309725517
uQtgP7ve3p4,0.00031240957213227795
1SBzlEQyFgE,2.8340974791768263e-05
rTYULHMIAnA,4.211244298423959e-05
HyFv04iLgRU,0.0005721002490608843
Wh_DXsjslCE,9.384110526511543e-05
ciKJSaGkXDg,0.001078192387024189
Knb_P5PcLHc,0.0020934684387301588
Mv9LJE0Q-LU,0.00021625042854505656
b9VNGae7N0A,0.00041184969868599523
sskFFLTZoQ0,0.0006807720269593593
2vRjGYDaWOM,7.493851236514726e-05
4JqcUZM13O8,0.000889329201562086
QuoO2de2Q0Q,0.0004373079078820131
0jXqujgf0GI,0.0003558785517615988
9_QOYXTvQsA,0.001086896908131893
rdv6P8_w5e0,0.0005321074207838601
FVgF5FuA-Bw,0.00019674923282481978
w8mvBZX4fvo,0.0006476615864918162
HfHZqoovPHU,0.0009577200147808037
J5nAujZEKmU,0.0011079604591092758
VxV62IlQhQY,0.00018495684340320593
53xlke6q2jk,0.00029577074962960817
A57Awp0Lz48,0.0015635289961576874
TqiHJEzJygo,0.0019387732983952737
qfvaCTtijsM,0.002546371147407417
baxOTnMn0IU,0.0007001592501173228
sk5DrHdTGto,0.0012493864620052653
XJTVA2ev6_o,0.0010033703614540702
7HjV5f_AVcs,0.0005147531942274106
a6BOiQLXVNc,0.0005525181335166494
9XtO9bptUtI,0.0007545009886564679
XwVhbUIHgbw,7.5022131528801e-05
pH5yY68VWio,0.0009403500821390132
1dHOuroDoVs,0.0007173689665195609
17L_VaP-U_s,0.0008629699740743563
a_PRr8afM60,0.0018143675228213414
jX20836J9C0,0.0004132963334710988
v7f_VZPQg20,0.0004177704722172875
PhUi3UUUVv4,0.0005201855883270064
9bZkp7q19f0,0.0006388594687970969
mIQToVqDMb8,0.0005510283356404404
CH1XGdu-hzQ,0.0006042933994901345
LZCKHjcLjCk,0.0004737909821974002
rX372ZwXOEM,0.00039484365340271954
wcLNteez3c4,0.000630526314939801
_zw4SMa_9P0,-1
9aDAbQCfUSQ,0.0004139997372354936
3MaQ2qgzmzM,0.00039535804014319764
L9-YSLkwTk8,0.0003061491420019362
QZmkU5Pg1sw,0.00022716224978788974
W6pOgARMJOE,-1
wZYYwCYi6_I,0.00016937738698545715
E_Opz9hMvV0,0.000579730624303183
mP1DPTY4Y7o,0.0005023474014982507
hWrWmU6VclA,0.00044404140850813064
wT1Xb2njBX4,0.00044061095082506985
kpZhZAr1cQU,0.00021024143147399898
1T6utlXm6dM,0.0002448167884017142
AsGb8ionxr8,0.0005060737378748966
kvsgjlirljg,0.00039090471790020567
k_ZSiAL7JZc,0.00023777851967826522
4aqkBc14ZC8,0.0007695020680368079
VL0sD0Iyjzo,0.00029636157829211854
9HPiBJBCOq8,0.00041504045419371474
SrXAaWyDWOY,0.00027697209440866286
hdiLT7ebHlk,0.001122334455667789
LOsNP2D2kSA,0.00012590459166321588
bjQKCLvtLN0,0.0004403181556944851
ASO_zypdnsQ,0.000701391713832928
EHOOM9-VBh8,0.0008095501449849131
vzhJixCzOc4,0.000300895261872373
85gLPeigWSo,0.00046653270199273567
_tR4pB2cxwg,0.002150537634408602
ceVlltPBcHg,0.000688466431648056
lKKfAuvnL_0,0.001147845868015749
BafPAAOfkUI,0.0003147249433842048
84vyCo8vFHc,0.00024170394453099306
Rjq2_Mg3pSA,0.00025073181487662757
DoVWG247tT4,0.0009123492994460736
auPfOA037LA,0.0009105266817427812
s7QE62FDn08,0.0005865217944529758
KxW4T_S5_ns,0.00026832331608910644
tKwdDbdPego,0.0006156434583335445
2zPiQgUQt3E,0.0005846581132996845
_cG7ZVBXQII,0.0003985524319255948
bTPEcRrzhZ8,0.0002614016944412526
prvA-qUptp0,0.000220235726584636
z3OswkrEQqo,0.00041168446249461953
FDuqwuxtpXc,0.0010966194692713894
KlwPtIMSWyA,0.0005213151019738039
NK6BCPoR40A,0.0015832910497583013
lDSsauHmu6g,0.0004322533477312739
_xnTXOILPJo,0.000727964405966456
